date,field_id,oil_volume_bbl,gas_volume_mcf,oil_price_usd,gas_price_usd,revenue_usd
2024-07-08,FIELD-001,2569.6,2638.4,65.29,2.801,175159.34
2024-07-08,FIELD-002,3776.7,3620.3,66.21,2.807,260217.49
2024-07-08,FIELD-003,3384.4,3653.1,62.63,2.827,222292.29
2024-07-08,FIELD-004,2641.9,3505.9,65.66,2.825,183371.32
2024-07-09,FIELD-001,3936.2,4329.8,63.62,2.836,262700.36
2024-07-09,FIELD-002,3745.6,3658.0,66.08,2.874,258022.34
2024-07-09,FIELD-003,2889.8,3141.1,63.27,2.871,191855.74
2024-07-09,FIELD-004,3011.9,4215.1,65.83,2.803,210088.3
2024-07-10,FIELD-001,1419.0,1592.3,65.38,2.851,97313.87
2024-07-10,FIELD-002,3382.4,3201.3,65.99,2.811,232203.43
2024-07-10,FIELD-003,3265.7,3530.0,62.78,2.803,214915.24
2024-07-10,FIELD-004,2927.1,4072.2,64.99,2.805,201654.75
2024-07-11,FIELD-001,3955.0,4307.0,65.47,2.794,270967.61
2024-07-11,FIELD-002,3777.8,3654.7,66.99,2.844,263468.79
2024-07-11,FIELD-003,3382.9,3594.5,63.32,2.773,224172.78
2024-07-11,FIELD-004,3001.5,4234.1,64.58,2.812,205743.16
2024-07-12,FIELD-001,4031.2,4318.3,65.3,2.81,275371.78
2024-07-12,FIELD-002,720.5,706.8,67.63,2.852,50743.21
2024-07-12,FIELD-003,3355.8,3676.5,63.01,2.81,221779.92
2024-07-12,FIELD-004,2994.1,4247.6,64.96,2.804,206407.01
2024-07-13,FIELD-001,3982.3,4443.9,65.19,2.824,272155.71
2024-07-13,FIELD-002,2420.1,2343.1,66.11,2.801,166555.83
2024-07-13,FIELD-003,3391.1,3583.7,62.74,2.822,222870.82
2024-07-13,FIELD-004,2806.5,3799.8,65.73,2.792,195080.29
2024-07-14,FIELD-001,3854.8,4396.2,65.64,2.829,265465.92
2024-07-14,FIELD-002,2774.1,2577.6,66.22,2.799,190915.6
2024-07-14,FIELD-003,3387.0,3614.6,64.2,2.796,227551.82
2024-07-14,FIELD-004,2998.0,4058.3,65.71,2.787,208309.06
2024-07-15,FIELD-001,4025.4,4437.1,66.35,2.809,279549.1
2024-07-15,FIELD-002,3314.4,3275.8,66.67,2.816,230195.7
2024-07-15,FIELD-003,3241.3,3531.0,63.41,2.875,215682.46
2024-07-15,FIELD-004,2039.8,2746.1,65.55,2.806,141414.45
2024-07-16,FIELD-001,4002.4,4459.3,64.84,2.809,272041.79
2024-07-16,FIELD-002,3605.3,3344.5,67.16,2.882,251770.8
2024-07-16,FIELD-003,3476.2,3700.1,62.51,2.782,227590.94
2024-07-16,FIELD-004,2437.8,3245.3,65.89,2.838,169836.8
2024-07-17,FIELD-001,3933.1,4342.1,65.52,2.838,270019.59
2024-07-17,FIELD-002,3686.3,3550.8,67.51,2.858,259010.3
2024-07-17,FIELD-003,2410.8,2630.6,63.07,2.816,159456.93
2024-07-17,FIELD-004,2422.6,3334.2,66.03,2.83,169400.06
2024-07-18,FIELD-001,3930.5,4214.4,65.72,2.773,269998.99
2024-07-18,FIELD-002,3637.8,3481.4,65.69,2.837,248843.81
2024-07-18,FIELD-003,1242.6,1357.8,63.36,2.805,82539.76
2024-07-18,FIELD-004,2927.5,4001.2,65.35,2.775,202415.45
2024-07-19,FIELD-001,3983.6,4423.6,65.36,2.858,273010.74
2024-07-19,FIELD-002,680.6,680.0,66.36,2.814,47078.14
2024-07-19,FIELD-003,1325.6,1459.9,63.18,2.844,87903.36
2024-07-19,FIELD-004,2951.5,4091.1,65.75,2.83,205638.94
2024-07-20,FIELD-001,4094.6,4423.5,64.82,2.786,277735.84
2024-07-20,FIELD-002,756.8,756.0,65.26,2.837,51533.54
2024-07-20,FIELD-003,1307.6,1436.5,61.85,2.821,84927.43
2024-07-20,FIELD-004,2871.0,4028.3,65.6,2.793,199588.64
2024-07-21,FIELD-001,3841.1,4213.3,65.69,2.815,264182.3
2024-07-21,FIELD-002,726.7,733.4,67.25,2.776,50906.49
2024-07-21,FIELD-003,1936.3,2147.4,62.48,2.797,126986.3
2024-07-21,FIELD-004,2934.1,4057.6,63.87,2.811,198806.88
2024-07-22,FIELD-001,3763.6,4107.7,64.96,2.831,256112.35
2024-07-22,FIELD-002,865.9,823.4,66.2,2.764,59598.46
2024-07-22,FIELD-003,3303.9,3585.9,62.95,2.815,218074.81
2024-07-22,FIELD-004,2912.8,4156.7,66.1,2.805,204195.62
2024-07-23,FIELD-001,3952.7,4380.6,65.45,2.841,271149.5
2024-07-23,FIELD-002,2364.4,2311.7,66.56,2.831,163918.89
2024-07-23,FIELD-003,3345.8,3561.6,64.19,2.77,224632.53
2024-07-23,FIELD-004,2855.9,3956.1,65.88,2.81,199263.33
2024-07-24,FIELD-001,3887.0,4325.2,65.37,2.81,266247.0
2024-07-24,FIELD-002,2218.8,2347.0,67.46,2.845,156357.46
2024-07-24,FIELD-003,2344.3,2559.0,62.65,2.75,153907.65
2024-07-24,FIELD-004,1121.1,1575.6,64.81,2.817,77096.96
2024-07-25,FIELD-001,3745.7,4271.7,65.92,2.807,258907.21
2024-07-25,FIELD-002,2258.1,2348.0,66.65,2.812,157104.94
2024-07-25,FIELD-003,3360.2,3670.7,62.34,2.855,219954.72
2024-07-25,FIELD-004,677.0,961.4,66.1,2.807,47448.35
2024-07-26,FIELD-001,4000.4,4282.7,65.5,2.863,274287.57
2024-07-26,FIELD-002,2693.1,2710.7,66.42,2.836,186563.25
2024-07-26,FIELD-003,3283.5,3550.6,62.52,2.786,215176.39
2024-07-26,FIELD-004,40.3,54.6,65.27,2.798,2783.15
2024-07-27,FIELD-001,3759.4,4207.7,65.29,2.864,257502.08
2024-07-27,FIELD-002,1506.7,1437.9,66.62,2.759,104343.52
2024-07-27,FIELD-003,3317.5,3520.5,63.35,2.803,220031.59
2024-07-27,FIELD-004,2845.8,4001.0,66.35,2.805,200041.63
2024-07-28,FIELD-001,3960.3,4229.5,65.36,2.796,270670.89
2024-07-28,FIELD-002,3113.4,2975.6,66.83,2.861,216581.71
2024-07-28,FIELD-003,3088.7,3544.1,62.53,2.815,203113.05
2024-07-28,FIELD-004,2878.5,3929.5,65.42,2.8,199314.07
2024-07-29,FIELD-001,3967.2,4390.5,65.77,2.808,273251.27
2024-07-29,FIELD-002,3681.9,3508.1,66.21,2.805,253618.82
2024-07-29,FIELD-003,1342.7,1438.7,62.17,2.783,87479.56
2024-07-29,FIELD-004,2977.9,4168.4,66.8,2.779,210507.7
2024-07-30,FIELD-001,3871.9,4241.9,64.93,2.831,263411.29
2024-07-30,FIELD-002,3573.7,3409.3,66.38,2.805,246785.29
2024-07-30,FIELD-003,2858.8,3133.4,62.86,2.825,188556.02
2024-07-30,FIELD-004,2914.7,4058.8,66.18,2.83,204381.25
2024-07-31,FIELD-001,3406.2,3681.7,65.85,2.793,234581.26
2024-07-31,FIELD-002,3737.5,3490.4,66.54,2.861,258679.28
2024-07-31,FIELD-003,3289.8,3630.4,62.39,2.812,215459.31
2024-07-31,FIELD-004,1932.9,2735.5,65.57,2.864,134574.72
2024-08-01,FIELD-001,3863.1,4176.3,66.25,2.87,267916.36
2024-08-01,FIELD-002,3615.0,3622.1,69.19,2.82,260336.17
2024-08-01,FIELD-003,3233.5,3499.8,63.71,2.789,215767.23
2024-08-01,FIELD-004,1535.1,2200.6,66.53,2.841,108382.11
2024-08-02,FIELD-001,3473.2,3647.6,67.45,2.792,244451.44
2024-08-02,FIELD-002,3184.4,3265.2,68.84,2.835,228470.94
2024-08-02,FIELD-003,3281.8,3587.0,65.44,2.803,224815.35
2024-08-02,FIELD-004,1804.7,2553.7,66.2,2.844,126733.86
2024-08-03,FIELD-001,678.1,930.3,66.61,2.865,47833.55
2024-08-03,FIELD-002,3526.7,3522.9,67.93,2.812,249475.13
2024-08-03,FIELD-003,3248.1,3484.2,65.19,2.877,221767.68
2024-08-03,FIELD-004,2924.8,4022.1,67.65,2.772,209011.98
2024-08-04,FIELD-001,1324.9,1404.5,67.8,2.807,93770.65
2024-08-04,FIELD-002,3561.7,3559.9,67.03,2.797,248697.79
2024-08-04,FIELD-003,3235.1,3464.0,65.67,2.838,222279.85
2024-08-04,FIELD-004,3007.4,4175.8,67.94,2.882,216357.41
2024-08-05,FIELD-001,1539.2,1686.9,67.09,2.851,108074.28
2024-08-05,FIELD-002,3599.5,3501.2,68.41,2.823,256125.68
2024-08-05,FIELD-003,3055.3,3349.7,62.77,2.848,201321.13
2024-08-05,FIELD-004,2946.6,3940.2,67.9,2.772,210996.37
2024-08-06,FIELD-001,2284.8,3037.4,67.01,2.84,161730.66
2024-08-06,FIELD-002,3536.8,3453.3,68.25,2.827,251149.08
2024-08-06,FIELD-003,3305.8,3557.8,63.45,2.787,219668.6
2024-08-06,FIELD-004,2876.7,4112.4,66.45,2.834,202811.26
2024-08-07,FIELD-001,3808.6,4037.1,67.13,2.863,267229.54
2024-08-07,FIELD-002,3643.5,3743.5,68.45,2.839,260025.37
2024-08-07,FIELD-003,3295.1,3559.9,65.25,2.832,225086.91
2024-08-07,FIELD-004,2654.2,3744.8,68.04,2.834,191204.53
2024-08-08,FIELD-001,3909.6,4172.5,66.83,2.833,273099.26
2024-08-08,FIELD-002,3706.6,3679.1,68.87,2.783,265512.48
2024-08-08,FIELD-003,3261.7,3594.8,64.32,2.847,220026.94
2024-08-08,FIELD-004,2921.1,4039.5,67.71,2.737,208843.79
2024-08-09,FIELD-001,3826.4,4210.8,67.16,2.812,268821.79
2024-08-09,FIELD-002,3649.1,3618.6,68.13,2.826,258839.35
2024-08-09,FIELD-003,2577.7,2692.4,64.75,2.826,174514.8
2024-08-09,FIELD-004,2883.5,4087.3,66.47,2.779,203024.85
2024-08-10,FIELD-001,3907.3,4282.7,66.85,2.802,273203.13
2024-08-10,FIELD-002,3576.4,3435.6,68.26,2.783,253686.34
2024-08-10,FIELD-003,3322.5,3712.5,64.46,2.825,224656.16
2024-08-10,FIELD-004,2907.9,4145.3,66.2,2.821,204196.87
2024-08-11,FIELD-001,3975.9,4358.9,66.6,2.853,277230.88
2024-08-11,FIELD-002,3172.4,3062.7,67.65,2.82,223249.67
2024-08-11,FIELD-003,3184.7,3533.6,64.61,2.828,215756.49
2024-08-11,FIELD-004,2867.7,4088.8,67.55,2.86,205407.1
2024-08-12,FIELD-001,3788.8,4201.8,67.3,2.796,266734.47
2024-08-12,FIELD-002,3649.0,3634.8,66.83,2.824,254127.35
2024-08-12,FIELD-003,3191.3,3455.9,64.61,2.836,215990.83
2024-08-12,FIELD-004,2884.0,3911.9,66.69,2.774,203185.57
2024-08-13,FIELD-001,3865.0,4187.0,67.49,2.795,272551.51
2024-08-13,FIELD-002,3586.2,3547.3,68.37,2.823,255202.52
2024-08-13,FIELD-003,3199.4,3644.4,64.43,2.814,216392.68
2024-08-13,FIELD-004,2849.9,3896.1,66.85,2.847,201608.01
2024-08-14,FIELD-001,3896.8,4255.7,66.45,2.81,270900.88
2024-08-14,FIELD-002,3599.3,3532.3,68.52,2.829,256616.91
2024-08-14,FIELD-003,3216.6,3607.7,64.29,2.831,217008.61
2024-08-14,FIELD-004,2782.9,3934.8,66.95,2.864,197584.42
2024-08-15,FIELD-001,3857.2,4241.2,68.1,2.798,274542.2
2024-08-15,FIELD-002,3590.0,3597.4,69.43,2.768,259211.3
2024-08-15,FIELD-003,3059.0,3419.6,63.59,2.825,204182.18
2024-08-15,FIELD-004,2197.0,3153.1,66.71,2.829,155481.99
2024-08-16,FIELD-001,3754.4,4180.9,66.86,2.828,262842.77
2024-08-16,FIELD-002,3587.2,3578.0,67.7,2.82,252943.4
2024-08-16,FIELD-003,1569.6,1709.7,64.55,2.845,106181.78
2024-08-16,FIELD-004,2905.3,4089.6,67.69,2.805,208131.09
2024-08-17,FIELD-001,3906.7,4170.8,67.3,2.823,274695.08
2024-08-17,FIELD-002,3628.1,3624.4,67.04,2.825,253466.75
2024-08-17,FIELD-003,1724.5,1858.6,64.19,2.828,115951.78
2024-08-17,FIELD-004,2822.9,4182.5,67.53,2.913,202814.06
2024-08-18,FIELD-001,3988.5,4567.8,67.25,2.832,281162.63
2024-08-18,FIELD-002,3623.3,3603.6,67.38,2.81,254264.07
2024-08-18,FIELD-003,2678.0,3066.8,64.73,2.827,182016.78
2024-08-18,FIELD-004,2542.9,3503.4,67.08,2.814,180436.3
2024-08-19,FIELD-001,3977.7,4208.7,67.96,2.824,282209.86
2024-08-19,FIELD-002,3581.6,3435.9,68.1,2.839,253661.48
2024-08-19,FIELD-003,3184.4,3439.6,65.52,2.85,218444.75
2024-08-19,FIELD-004,2900.4,4120.9,67.46,2.851,207409.67
2024-08-20,FIELD-001,3155.2,3501.6,67.32,2.863,222433.14
2024-08-20,FIELD-002,3659.2,3476.8,68.92,2.816,261982.73
2024-08-20,FIELD-003,3285.1,3550.6,64.19,2.819,220879.71
2024-08-20,FIELD-004,2874.6,4005.2,66.89,2.856,203720.85
2024-08-21,FIELD-001,3853.3,4309.1,66.99,2.805,270219.59
2024-08-21,FIELD-002,3649.9,3501.0,67.97,2.828,257984.53
2024-08-21,FIELD-003,3140.0,3346.2,65.52,2.861,215306.28
2024-08-21,FIELD-004,2800.3,3982.9,66.46,2.814,197315.82
2024-08-22,FIELD-001,3872.3,4328.5,67.25,2.81,272575.26
2024-08-22,FIELD-002,2973.4,2774.8,67.85,2.772,209436.94
2024-08-22,FIELD-003,3153.1,3434.1,64.12,2.836,211915.88
2024-08-22,FIELD-004,1140.3,1570.2,67.55,2.848,81499.19
2024-08-23,FIELD-001,2371.6,2815.5,67.57,2.827,168208.43
2024-08-23,FIELD-002,3627.2,3585.1,68.49,2.845,258626.54
2024-08-23,FIELD-003,3211.0,3477.7,64.95,2.847,218455.46
2024-08-23,FIELD-004,2824.9,3868.7,68.17,2.837,203548.93
2024-08-24,FIELD-001,3879.8,4187.8,66.86,2.789,271083.2
2024-08-24,FIELD-002,3606.1,3603.8,68.58,2.782,257332.11
2024-08-24,FIELD-003,3211.2,3603.6,64.36,2.783,216701.65
2024-08-24,FIELD-004,2819.5,3994.6,66.78,2.835,199610.9
2024-08-25,FIELD-001,3934.3,4039.3,66.44,2.787,272652.42
2024-08-25,FIELD-002,3621.9,3564.4,67.85,2.778,255647.82
2024-08-25,FIELD-003,2034.9,2241.9,64.26,2.816,137075.86
2024-08-25,FIELD-004,2868.6,4005.0,66.23,2.824,201297.5
2024-08-26,FIELD-001,3622.0,4060.4,67.09,2.817,254438.13
2024-08-26,FIELD-002,3714.0,3683.9,68.68,2.812,265436.65
2024-08-26,FIELD-003,2650.5,2831.2,64.74,2.839,179631.15
2024-08-26,FIELD-004,2849.2,3989.6,68.03,2.82,205081.75
2024-08-27,FIELD-001,3189.4,3341.1,67.02,2.811,223145.42
2024-08-27,FIELD-002,3623.7,3463.4,67.27,2.819,253529.62
2024-08-27,FIELD-003,3281.7,3546.3,64.06,2.808,220183.71
2024-08-27,FIELD-004,2815.8,3952.8,67.08,2.833,200082.15
2024-08-28,FIELD-001,3172.0,3261.5,66.63,2.822,220554.31
2024-08-28,FIELD-002,3622.1,3602.8,67.95,2.794,256187.92
2024-08-28,FIELD-003,2971.6,3130.8,63.85,2.831,198599.95
2024-08-28,FIELD-004,2835.6,3998.3,67.05,2.867,201590.11
2024-08-29,FIELD-001,3515.7,3698.4,67.93,2.805,249195.51
2024-08-29,FIELD-002,3672.6,3654.5,67.86,2.863,259685.47
2024-08-29,FIELD-003,2800.8,3048.7,64.93,2.84,190514.25
2024-08-29,FIELD-004,2894.3,4142.1,67.1,2.819,205884.11
2024-08-30,FIELD-001,3764.1,4175.2,66.99,2.838,264006.28
2024-08-30,FIELD-002,3596.0,3511.0,68.4,2.832,255909.55
2024-08-30,FIELD-003,3216.2,3507.7,64.84,2.813,218405.57
2024-08-30,FIELD-004,2824.1,3889.9,67.82,2.821,202503.87
2024-08-31,FIELD-001,2760.8,3525.9,67.39,2.805,195940.46
2024-08-31,FIELD-002,3646.6,3711.0,68.57,2.814,260490.12
2024-08-31,FIELD-003,3336.8,3627.6,63.86,2.869,223495.63
2024-08-31,FIELD-004,2782.1,3911.5,66.55,2.843,196269.15
2024-09-01,FIELD-001,3948.8,4407.6,69.57,2.781,286975.55
2024-09-01,FIELD-002,3614.8,3677.1,70.39,2.78,264668.11
2024-09-01,FIELD-003,3256.8,3511.3,66.08,2.778,224963.74
2024-09-01,FIELD-004,2711.2,3747.9,69.43,2.761,198586.57
2024-09-02,FIELD-001,3919.5,4241.5,69.86,2.845,285883.34
2024-09-02,FIELD-002,3683.9,3778.2,70.82,2.767,271348.08
2024-09-02,FIELD-003,3370.0,3646.4,65.98,2.742,232351.03
2024-09-02,FIELD-004,2750.4,3924.1,68.38,2.755,198883.25
2024-09-03,FIELD-001,3604.9,3916.5,68.49,2.752,257677.81
2024-09-03,FIELD-002,3032.7,2955.8,71.1,2.719,223661.79
2024-09-03,FIELD-003,3326.3,3445.4,66.88,2.747,231927.46
2024-09-03,FIELD-004,2806.2,3998.9,69.19,2.795,205337.9
2024-09-04,FIELD-001,3987.5,4400.7,69.68,2.749,289946.52
2024-09-04,FIELD-002,1776.7,1752.2,69.96,2.783,129174.3
2024-09-04,FIELD-003,3372.8,3522.3,68.16,2.737,239530.58
2024-09-04,FIELD-004,2849.3,3873.7,69.21,2.746,207837.23
2024-09-05,FIELD-001,3906.1,4243.2,69.11,2.783,281759.4
2024-09-05,FIELD-002,3487.2,3456.8,69.87,2.778,253253.65
2024-09-05,FIELD-003,3270.3,3542.4,66.49,2.741,227151.97
2024-09-05,FIELD-004,1155.8,1576.0,69.26,2.777,84427.26
2024-09-06,FIELD-001,3789.3,4108.7,69.33,2.798,274208.31
2024-09-06,FIELD-002,3494.6,3467.2,71.21,2.774,258468.48
2024-09-06,FIELD-003,3387.4,3616.8,67.06,2.746,237090.78
2024-09-06,FIELD-004,1132.8,1577.1,69.92,2.755,83550.29
2024-09-07,FIELD-001,3836.1,4137.7,69.74,2.72,278784.16
2024-09-07,FIELD-002,3542.1,3475.5,70.46,2.792,259279.96
2024-09-07,FIELD-003,3219.0,3536.6,67.27,2.771,226342.05
2024-09-07,FIELD-004,1554.8,2161.8,68.21,2.743,111982.73
2024-09-08,FIELD-001,3156.8,3357.8,70.29,2.76,231159.0
2024-09-08,FIELD-002,2912.6,2744.8,71.53,2.766,215930.39
2024-09-08,FIELD-003,3276.2,3531.0,66.57,2.729,227732.73
2024-09-08,FIELD-004,2788.5,3859.7,70.19,2.751,206342.85
2024-09-09,FIELD-001,3856.1,4267.3,69.05,2.813,278267.62
2024-09-09,FIELD-002,3173.9,3034.0,70.47,2.76,232038.57
2024-09-09,FIELD-003,3257.8,3507.4,66.76,2.8,227311.45
2024-09-09,FIELD-004,2849.2,4002.8,68.89,2.736,207233.05
2024-09-10,FIELD-001,3916.2,4410.9,69.54,2.75,284462.52
2024-09-10,FIELD-002,2568.7,2561.4,70.01,2.818,187052.71
2024-09-10,FIELD-003,3315.7,3769.5,66.58,2.739,231083.97
2024-09-10,FIELD-004,2721.3,3900.4,69.39,2.82,199830.14
2024-09-11,FIELD-001,3754.2,4060.6,69.81,2.736,273190.5
2024-09-11,FIELD-002,3448.6,3395.8,70.62,2.793,253024.6
2024-09-11,FIELD-003,2516.7,2980.3,66.44,2.772,175470.94
2024-09-11,FIELD-004,2829.4,3992.5,68.66,2.768,205317.84
2024-09-12,FIELD-001,3797.6,4136.7,69.19,2.785,274276.65
2024-09-12,FIELD-002,3596.9,3567.3,70.14,2.76,262132.31
2024-09-12,FIELD-003,2524.7,2778.9,67.65,2.753,178446.27
2024-09-12,FIELD-004,2782.7,4027.7,69.88,2.792,205700.41
2024-09-13,FIELD-001,3855.0,4247.2,69.39,2.719,279046.59
2024-09-13,FIELD-002,3562.1,3492.4,71.05,2.797,262855.45
2024-09-13,FIELD-003,3284.9,3540.2,66.84,2.741,229266.4
2024-09-13,FIELD-004,2931.4,4160.8,69.05,2.845,214250.65
2024-09-14,FIELD-001,3683.5,4109.0,69.71,2.77,268158.71
2024-09-14,FIELD-002,3535.5,3428.9,71.08,2.773,260811.68
2024-09-14,FIELD-003,3171.7,3530.5,67.06,2.81,222614.91
2024-09-14,FIELD-004,2786.5,3947.4,70.03,2.788,206143.95
2024-09-15,FIELD-001,3868.9,4190.3,69.79,2.787,281688.9
2024-09-15,FIELD-002,3042.1,3037.1,70.39,2.786,222594.78
2024-09-15,FIELD-003,3297.2,3592.5,68.0,2.766,234146.46
2024-09-15,FIELD-004,1418.3,2020.7,69.66,2.797,104450.68
2024-09-16,FIELD-001,3825.7,4300.8,69.34,2.751,277105.54
2024-09-16,FIELD-002,3594.6,3525.7,70.16,2.761,261931.59
2024-09-16,FIELD-003,3184.7,3536.6,66.73,2.754,222254.83
2024-09-16,FIELD-004,2792.4,3925.0,69.63,2.767,205295.29
2024-09-17,FIELD-001,3801.2,4202.5,69.0,2.8,274049.8
2024-09-17,FIELD-002,3457.5,3358.3,70.89,2.765,254387.87
2024-09-17,FIELD-003,3311.8,3603.9,67.31,2.772,232907.27
2024-09-17,FIELD-004,2894.5,4059.2,68.92,2.807,210883.11
2024-09-18,FIELD-001,1517.2,1669.6,68.87,2.806,109174.46
2024-09-18,FIELD-002,3442.4,3446.7,70.5,2.784,252284.81
2024-09-18,FIELD-003,3362.1,3537.8,67.07,2.793,235377.12
2024-09-18,FIELD-004,2708.9,3783.6,69.35,2.789,198414.68
2024-09-19,FIELD-001,2039.9,2231.7,69.41,2.803,147844.91
2024-09-19,FIELD-002,3475.0,3318.6,70.48,2.803,254220.04
2024-09-19,FIELD-003,3217.5,3508.8,66.53,2.767,223769.12
2024-09-19,FIELD-004,2806.4,4008.8,69.61,2.787,206526.03
2024-09-20,FIELD-001,3807.5,4336.6,69.21,2.806,275685.57
2024-09-20,FIELD-002,3478.1,3556.4,69.76,2.801,252593.73
2024-09-20,FIELD-003,3297.2,3465.1,66.02,2.763,227255.22
2024-09-20,FIELD-004,2836.4,3794.1,69.51,2.75,207591.94
2024-09-21,FIELD-001,3935.8,4250.5,69.49,2.794,285374.64
2024-09-21,FIELD-002,3518.9,3529.7,70.12,2.818,256691.96
2024-09-21,FIELD-003,3221.3,3475.8,65.38,2.8,220340.83
2024-09-21,FIELD-004,2897.4,4035.0,68.52,2.77,209706.8
2024-09-22,FIELD-001,3662.2,4015.7,69.51,2.769,265679.0
2024-09-22,FIELD-002,3515.5,3487.7,70.13,2.784,256251.77
2024-09-22,FIELD-003,3247.0,3479.9,66.65,2.752,225989.23
2024-09-22,FIELD-004,2843.6,3946.6,68.87,2.828,206999.72
2024-09-23,FIELD-001,3768.0,4018.4,68.71,2.743,269921.75
2024-09-23,FIELD-002,3399.2,3357.8,70.56,2.806,249269.54
2024-09-23,FIELD-003,3299.7,3594.1,67.22,2.738,231646.48
2024-09-23,FIELD-004,2671.8,3844.0,70.18,2.773,198166.34
2024-09-24,FIELD-001,3872.9,4219.6,68.33,2.753,276251.82
2024-09-24,FIELD-002,3589.0,3594.4,70.5,2.791,263056.47
2024-09-24,FIELD-003,2450.5,2332.3,67.16,2.781,171061.71
2024-09-24,FIELD-004,2691.3,3868.0,69.39,2.789,197537.16
2024-09-25,FIELD-001,3788.8,4208.5,70.07,2.786,277206.1
2024-09-25,FIELD-002,3559.2,3500.8,69.95,2.798,258761.28
2024-09-25,FIELD-003,2741.9,3129.7,66.27,2.763,190353.07
2024-09-25,FIELD-004,2806.5,3945.5,70.1,2.781,207708.09
2024-09-26,FIELD-001,3803.3,4176.6,68.42,2.745,271686.55
2024-09-26,FIELD-002,3504.1,3531.2,70.68,2.773,257461.81
2024-09-26,FIELD-003,3297.5,3539.5,66.87,2.727,230156.04
2024-09-26,FIELD-004,2639.3,3743.2,69.41,2.692,193270.51
2024-09-27,FIELD-001,3832.5,4038.7,69.31,2.815,276999.52
2024-09-27,FIELD-002,3527.8,3378.9,69.83,2.847,255966.0
2024-09-27,FIELD-003,3127.7,3353.7,67.04,2.747,218893.62
2024-09-27,FIELD-004,2652.0,3853.5,69.55,2.771,195124.65
2024-09-28,FIELD-001,3126.4,3600.5,69.02,2.715,225559.49
2024-09-28,FIELD-002,3629.0,3553.1,70.88,2.841,267317.88
2024-09-28,FIELD-003,3147.7,3466.6,66.52,2.749,218914.69
2024-09-28,FIELD-004,2782.3,3895.2,69.41,2.748,203823.45
2024-09-29,FIELD-001,3261.2,3715.9,68.55,2.782,233892.89
2024-09-29,FIELD-002,3583.8,3488.8,69.48,2.725,258509.4
2024-09-29,FIELD-003,3374.8,3666.7,66.03,2.758,232950.8
2024-09-29,FIELD-004,2855.2,3892.4,69.57,2.763,209390.97
2024-09-30,FIELD-001,3777.2,4146.2,69.43,2.785,273798.16
2024-09-30,FIELD-002,3527.3,3560.9,70.08,2.759,257017.71
2024-09-30,FIELD-003,3266.1,3603.8,66.29,2.769,226488.69
2024-09-30,FIELD-004,2767.0,3867.4,70.56,2.782,205998.63
2024-10-01,FIELD-001,3748.6,4007.4,74.07,2.8,288879.52
2024-10-01,FIELD-002,2303.8,2303.6,75.23,2.805,179776.47
2024-10-01,FIELD-003,3143.1,3396.6,71.31,2.818,233706.08
2024-10-01,FIELD-004,2545.7,3611.1,74.4,2.794,199489.49
2024-10-02,FIELD-001,3788.6,4187.8,74.06,2.835,292456.13
2024-10-02,FIELD-002,3532.7,3354.6,75.34,2.785,275496.18
2024-10-02,FIELD-003,2766.2,3024.4,72.1,2.805,207926.46
2024-10-02,FIELD-004,2787.1,3885.5,74.36,2.843,218295.23
2024-10-03,FIELD-001,3771.0,4078.7,74.1,2.822,290941.19
2024-10-03,FIELD-002,3547.5,3508.8,75.5,2.833,277776.68
2024-10-03,FIELD-003,3067.6,3405.6,71.44,2.766,228569.23
2024-10-03,FIELD-004,2889.7,4187.2,75.4,2.817,229678.72
2024-10-04,FIELD-001,3740.1,4222.1,74.3,2.833,289850.64
2024-10-04,FIELD-002,3016.4,3134.9,75.87,2.801,237635.12
2024-10-04,FIELD-003,3254.6,3511.7,72.59,2.779,246010.43
2024-10-04,FIELD-004,2794.5,3944.6,74.47,2.808,219182.85
2024-10-05,FIELD-001,3823.0,4234.3,74.09,2.826,295212.2
2024-10-05,FIELD-002,3465.0,3310.2,75.32,2.785,270202.71
2024-10-05,FIELD-003,3263.7,3474.5,70.96,2.847,241484.05
2024-10-05,FIELD-004,2777.8,3879.4,74.23,2.759,216899.36
2024-10-06,FIELD-001,3753.6,4196.4,73.91,2.785,289115.55
2024-10-06,FIELD-002,3165.2,3087.0,75.76,2.765,248331.11
2024-10-06,FIELD-003,3208.7,3675.4,71.27,2.863,239206.72
2024-10-06,FIELD-004,2767.8,3753.7,73.84,2.801,214888.47
2024-10-07,FIELD-001,3793.4,4174.2,74.6,2.824,294775.58
2024-10-07,FIELD-002,3460.8,3412.0,75.18,2.792,269709.25
2024-10-07,FIELD-003,3281.6,3463.3,71.34,2.799,243803.12
2024-10-07,FIELD-004,2759.8,3769.5,74.49,2.784,216071.79
2024-10-08,FIELD-001,2981.3,3243.6,74.18,2.828,230325.73
2024-10-08,FIELD-002,3413.3,3331.8,76.08,2.789,268976.25
2024-10-08,FIELD-003,3232.9,3624.2,73.05,2.771,246206.0
2024-10-08,FIELD-004,2704.9,3839.5,75.92,2.776,216014.46
2024-10-09,FIELD-001,3796.1,4119.8,74.32,2.804,293678.07
2024-10-09,FIELD-002,3497.6,3439.0,74.37,2.817,269804.18
2024-10-09,FIELD-003,3277.1,3498.8,71.53,2.767,244092.14
2024-10-09,FIELD-004,2738.4,3817.5,74.26,2.856,214256.36
2024-10-10,FIELD-001,1494.2,1609.8,74.47,2.814,115803.05
