date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag
2023-05-03,WELL-0042,24.0,0.0,575.2,373.6,249.6,2407.0,77.8,30.26,636.2,
2023-05-04,WELL-0042,24.0,0.0,613.3,422.4,275.7,2488.8,77.1,31.01,613.3,
2023-05-05,WELL-0042,24.0,0.0,611.2,373.9,245.4,2550.6,79.8,28.65,655.5,
2023-05-06,WELL-0042,24.0,0.0,630.1,394.3,280.1,2502.1,79.3,30.77,657.1,
2023-05-07,WELL-0042,24.0,0.0,627.4,418.1,284.7,2630.9,76.2,31.21,663.8,
2023-05-08,WELL-0042,24.0,0.0,640.4,417.5,279.4,2602.5,79.7,30.38,640.4,
2023-05-09,WELL-0042,24.0,0.0,604.9,398.2,246.5,2608.2,76.0,28.95,621.5,
2023-05-10,WELL-0042,24.0,0.0,663.7,398.9,315.1,2437.5,78.5,32.19,678.0,
2023-05-11,WELL-0042,24.0,0.0,635.1,411.8,264.5,2518.7,77.6,29.4,642.6,
2023-05-12,WELL-0042,24.0,0.0,641.1,456.9,261.4,2475.9,78.3,28.96,644.6,
2023-05-13,WELL-0042,24.0,0.0,601.9,378.3,242.5,2570.3,77.2,28.72,615.7,
2023-05-14,WELL-0042,24.0,0.0,588.4,387.7,253.2,2567.5,76.3,30.09,609.8,
2023-05-15,WELL-0042,24.0,0.0,583.2,380.4,238.6,2546.8,79.1,29.03,637.7,pressure_psi_imputed
2023-05-16,WELL-0042,24.0,0.0,638.6,415.3,260.7,2526.1,79.8,28.99,638.6,
2023-05-17,WELL-0042,24.0,0.0,612.6,422.6,272.0,2452.1,78.1,30.75,627.5,
2023-05-18,WELL-0042,24.0,0.0,637.3,426.5,287.0,2521.4,77.9,31.05,637.3,
2023-05-19,WELL-0042,24.0,0.0,594.5,377.4,250.8,2562.9,80.1,29.67,594.5,
2023-05-20,WELL-0042,24.0,0.0,626.4,420.4,261.1,2563.5,78.7,29.42,650.5,
2023-05-21,WELL-0042,24.0,0.0,672.8,439.2,273.3,2498.5,78.7,28.89,672.8,
2023-05-22,WELL-0042,24.0,0.0,603.4,393.8,261.8,2529.9,76.8,30.26,613.3,
2023-05-23,WELL-0042,24.0,0.0,607.1,413.0,238.7,2437.8,78.2,28.22,615.0,
2023-05-24,WELL-0042,24.0,0.0,572.2,376.8,247.8,2567.8,77.7,30.22,635.3,
2023-05-25,WELL-0042,24.0,0.0,581.9,357.7,284.3,2564.7,78.4,32.82,607.5,
2023-05-26,WELL-0042,19.66,4.34,475.5,305.2,213.6,2474.2,76.5,31.0,594.7,
2023-05-27,WELL-0042,24.0,0.0,567.3,357.7,228.7,2482.3,75.2,28.73,597.2,
2023-05-28,WELL-0042,24.0,0.0,624.8,393.3,268.6,2550.2,79.2,30.06,637.1,
2023-05-29,WELL-0042,19.04,4.96,503.6,315.6,219.6,2541.1,78.6,30.37,634.6,
2023-05-30,WELL-0042,24.0,0.0,663.3,458.3,284.3,2481.2,78.4,30.0,663.3,
2023-05-31,WELL-0042,13.7,10.3,374.6,276.8,162.9,2554.3,79.4,30.31,656.2,
2023-06-01,WELL-0042,24.0,0.0,632.2,433.7,273.7,2522.4,78.0,30.21,646.4,
2023-06-02,WELL-0042,24.0,0.0,599.8,393.9,253.5,2534.9,80.3,29.71,602.3,
2023-06-03,WELL-0042,24.0,0.0,609.6,408.4,274.4,2521.3,77.9,31.04,644.3,
2023-06-04,WELL-0042,24.0,0.0,601.4,373.4,232.5,2521.1,78.8,27.88,618.9,
2023-06-05,WELL-0042,24.0,0.0,625.5,424.7,264.0,2560.9,78.1,29.68,655.4,
2023-06-06,WELL-0042,24.0,0.0,593.3,368.0,256.9,2556.4,76.6,30.22,629.0,
2023-06-07,WELL-0042,24.0,0.0,603.6,405.1,249.5,2587.2,79.1,29.25,657.0,
2023-06-08,WELL-0042,24.0,0.0,589.8,365.4,253.1,2432.7,78.5,30.03,617.7,
2023-06-09,WELL-0042,20.6,3.4,497.4,327.0,201.3,2533.8,81.6,28.81,583.1,
2023-06-10,WELL-0042,24.0,0.0,634.1,418.5,279.4,2540.5,76.7,30.59,638.7,
2023-06-11,WELL-0042,24.0,0.0,581.6,388.5,265.7,2519.1,79.3,31.36,592.7,
2023-06-12,WELL-0042,14.44,9.56,338.9,226.9,161.6,2432.4,78.3,32.29,606.6,
2023-06-13,WELL-0042,24.0,0.0,566.7,366.9,250.2,2543.7,78.2,30.63,605.8,
2023-06-14,WELL-0042,24.0,0.0,544.2,338.9,228.3,2453.7,77.6,29.55,591.3,
2023-06-15,WELL-0042,9.6,14.4,255.2,161.0,110.1,2520.3,77.2,30.14,644.1,
2023-06-16,WELL-0042,9.6,14.4,240.7,164.2,104.0,2542.3,75.9,30.17,601.8,
2023-06-17,WELL-0042,9.6,14.4,242.8,152.5,108.4,2578.2,78.8,30.87,624.3,
2023-06-18,WELL-0042,9.6,14.4,238.1,164.6,105.5,2520.9,77.4,30.7,617.3,
2023-06-19,WELL-0042,14.6,9.4,348.9,245.2,164.4,2401.3,79.0,32.03,608.9,
2023-06-20,WELL-0042,24.0,0.0,612.2,423.4,281.6,2453.6,78.9,31.51,612.8,
2023-06-21,WELL-0042,24.0,0.0,607.1,378.2,264.7,2558.2,78.1,30.36,629.3,
2023-06-22,WELL-0042,24.0,0.0,603.5,406.1,269.1,2462.5,78.1,30.84,615.4,
2023-06-23,WELL-0042,24.0,0.0,563.2,337.0,244.2,2461.5,75.7,30.25,589.2,
2023-06-24,WELL-0042,24.0,0.0,614.0,412.5,257.9,2526.1,78.7,29.58,629.2,
2023-06-26,WELL-0042,24.0,0.0,600.3,394.9,273.1,2522.5,78.6,31.27,601.7,
2023-06-27,WELL-0042,16.79,7.21,429.2,293.5,195.1,2535.4,78.7,31.25,623.7,
2023-06-28,WELL-0042,24.0,0.0,566.3,374.1,243.1,2502.2,77.7,30.03,609.9,
2023-06-29,WELL-0042,24.0,0.0,622.8,416.4,282.3,2532.0,78.7,31.19,622.8,
2023-06-30,WELL-0042,24.0,0.0,576.0,372.3,257.8,2442.5,78.2,30.92,603.7,
2023-07-01,WELL-0042,20.04,3.96,511.7,348.2,220.7,2501.3,77.6,30.13,615.8,
2023-07-02,WELL-0042,9.6,14.4,214.5,127.6,96.2,2527.6,77.2,30.96,583.1,
2023-07-03,WELL-0042,12.71,11.29,300.0,192.0,132.5,2484.3,77.4,30.64,614.8,
2023-07-04,WELL-0042,24.0,0.0,611.8,404.3,268.6,2467.2,78.7,30.51,634.5,
2023-07-05,WELL-0042,24.0,0.0,568.8,417.9,269.4,2536.4,79.6,32.14,602.6,
2023-07-06,WELL-0042,24.0,0.0,607.6,404.8,279.4,2550.9,79.3,31.5,609.5,
2023-07-07,WELL-0042,24.0,0.0,622.0,398.8,277.0,2454.4,77.3,30.81,622.0,
2023-07-08,WELL-0042,24.0,0.0,602.8,431.4,270.6,2521.8,78.7,30.98,605.0,
2023-07-09,WELL-0042,24.0,0.0,596.4,413.3,292.8,2434.9,77.7,32.93,609.2,
2023-07-10,WELL-0042,24.0,0.0,529.8,354.5,251.5,2494.6,77.2,32.19,600.9,
2023-07-11,WELL-0042,24.0,0.0,565.6,401.5,272.7,2481.4,77.9,32.53,585.8,
2023-07-12,WELL-0042,24.0,0.0,588.1,393.4,259.9,2437.0,76.6,30.65,614.3,
2023-07-13,WELL-0042,24.0,0.0,605.8,373.6,297.0,2332.9,77.1,32.9,620.7,
2023-07-14,WELL-0042,24.0,0.0,561.5,383.7,268.8,2496.0,79.7,32.37,613.8,
2023-07-15,WELL-0042,24.0,0.0,630.7,420.5,318.2,2490.9,78.7,33.53,630.7,
2023-07-16,WELL-0042,15.85,8.15,411.2,262.7,195.5,2513.5,78.3,32.22,623.5,
2023-07-17,WELL-0042,24.0,0.0,569.4,349.9,266.0,2454.0,79.1,31.84,611.8,
2023-07-18,WELL-0042,24.0,0.0,568.0,400.3,263.1,2514.9,80.0,31.66,606.9,
2023-07-19,WELL-0042,18.22,5.78,417.8,276.5,200.8,2415.4,77.1,32.46,579.5,
2023-07-20,WELL-0042,24.0,0.0,601.5,421.9,297.0,2425.7,80.2,33.06,627.3,
2023-07-21,WELL-0042,24.0,0.0,574.4,416.3,262.4,2568.5,79.4,31.36,608.4,
2023-07-22,WELL-0042,24.0,0.0,571.9,371.5,262.9,2411.5,79.4,31.49,607.3,
2023-07-23,WELL-0042,24.0,0.0,588.4,384.1,279.8,2603.9,78.4,32.23,588.4,
2023-07-24,WELL-0042,18.75,5.25,427.2,285.6,205.1,2513.6,78.8,32.44,623.2,
2023-07-25,WELL-0042,24.0,0.0,618.0,410.2,290.9,2485.4,79.9,32.01,618.0,
2023-07-26,WELL-0042,24.0,0.0,564.6,365.8,271.5,2522.8,77.4,32.47,606.3,
2023-07-27,WELL-0042,24.0,0.0,575.7,383.6,259.5,2545.6,79.2,31.07,580.0,
2023-07-28,WELL-0042,24.0,0.0,573.1,361.3,275.0,2495.7,77.0,32.43,600.8,
2023-07-29,WELL-0042,18.76,5.24,437.4,272.5,208.0,2536.3,79.0,32.23,578.2,
2023-07-30,WELL-0042,24.0,0.0,573.8,331.3,256.7,2538.8,77.7,30.91,604.3,
2023-07-31,WELL-0042,24.0,0.0,537.9,392.6,263.7,2546.3,77.3,32.9,593.1,
2023-08-01,WELL-0042,24.0,0.0,589.0,390.3,299.2,2589.1,78.7,33.69,607.6,
2023-08-02,WELL-0042,11.07,12.93,258.3,149.4,127.5,2383.3,77.9,33.05,574.4,
2023-08-03,WELL-0042,24.0,0.0,579.6,396.8,256.7,2510.0,78.4,30.69,592.4,
2023-08-04,WELL-0042,24.0,0.0,593.5,378.9,283.6,2488.7,79.0,32.33,593.5,
2023-08-05,WELL-0042,24.0,0.0,566.8,372.0,280.5,2541.0,79.8,33.11,587.3,
2023-08-06,WELL-0042,24.0,0.0,556.8,378.9,257.2,2462.9,75.6,31.6,588.4,
2023-08-07,WELL-0042,24.0,0.0,580.9,365.7,277.1,2546.9,77.6,32.3,580.9,
2023-08-08,WELL-0042,24.0,0.0,601.7,384.1,291.2,2504.9,77.4,32.61,613.0,
2023-08-09,WELL-0042,24.0,0.0,567.9,388.1,242.1,2511.3,77.2,29.89,596.8,
2023-08-10,WELL-0042,24.0,0.0,575.3,410.5,282.9,2497.1,78.1,32.96,595.9,
2023-08-11,WELL-0042,24.0,0.0,572.5,400.0,262.3,2538.8,78.3,31.42,588.2,
2023-08-12,WELL-0042,24.0,0.0,568.9,365.7,267.2,2523.8,79.3,31.96,568.9,
2023-08-13,WELL-0042,24.0,0.0,556.6,394.4,261.4,2531.9,79.5,31.96,597.8,
2023-08-14,WELL-0042,24.0,0.0,568.4730278,381.3,261.5,2376.2,79.8,31.51,606.5,
2023-08-15,WELL-0042,15.69,8.31,359.4,251.3,176.0,2540.9,78.0,32.87,594.4,
2023-08-16,WELL-0042,24.0,0.0,534.6,377.0,261.9,2401.8,78.0,32.88,555.2,
2023-08-17,WELL-0042,24.0,0.0,593.3,407.8,288.4,2409.7,77.0,32.71,597.3,
2023-08-18,WELL-0042,24.0,0.0,593.0,413.2,269.9,2464.3,79.5,31.28,593.0,
2023-08-19,WELL-0042,24.0,0.0,568.8,349.6,275.5,2457.5,78.2,32.63,575.6,
2023-08-20,WELL-0042,24.0,0.0,548.0,400.2,279.1,2525.8,79.1,33.74,596.2,
2023-08-21,WELL-0042,24.0,0.0,571.5,353.7,267.4,2475.4,79.6,31.88,597.7,
2023-08-22,WELL-0042,9.6,14.4,225.0,146.1,102.9,2545.9,75.1,31.38,572.1,
2023-08-23,WELL-0042,16.9,7.1,414.7,271.6,204.0,2480.8,78.6,32.97,589.0,
2023-08-24,WELL-0042,24.0,0.0,547.7,344.6,259.7,2509.1,77.1,32.16,584.2,
2023-08-25,WELL-0042,24.0,0.0,586.6,405.2,273.2,2429.9,77.7,31.77,614.7,
2023-08-26,WELL-0042,24.0,0.0,572.1,354.5,285.4,2510.6,78.1,33.28,586.4,
2023-08-27,WELL-0042,24.0,0.0,604.8,413.2,280.8,2442.3,78.6,31.71,604.8,
2023-08-28,WELL-0042,24.0,0.0,534.0,341.9,261.6,2430.3,77.6,32.88,561.4,
2023-08-29,WELL-0042,24.0,0.0,557.0,395.6,257.3,2494.1,76.9,31.6,571.1,
2023-08-30,WELL-0042,24.0,0.0,538.0,333.7,265.2,2503.0,78.0,33.02,578.2,
2023-08-31,WELL-0042,24.0,0.0,552.2,368.2,262.3,2491.3,78.9,32.2,565.2,
2023-09-01,WELL-0042,24.0,0.0,556.3,352.3,263.1,2465.6,78.9,32.11,575.3,
2023-09-02,WELL-0042,24.0,0.0,577.9,380.9,298.7,2465.0,77.5,34.07,590.1,
2023-09-03,WELL-0042,24.0,0.0,536.9,330.7,244.6,2507.5,78.5,31.3,585.0,
2023-09-04,WELL-0042,24.0,0.0,542.1,357.1,272.6,2431.9,78.8,33.46,554.7,
2023-09-05,WELL-0042,24.0,0.0,596.9,394.6,314.1,2488.9,76.0,34.48,596.9,
2023-09-06,WELL-0042,21.45,2.55,493.0,326.8,259.9,2483.6,79.5,34.52,562.6,
2023-09-07,WELL-0042,24.0,0.0,563.8,380.7,271.1,2450.8,78.7,32.47,603.2,
2023-09-08,WELL-0042,24.0,0.0,544.7,378.2,272.3,2420.3,78.2,33.33,560.9,
2023-09-09,WELL-0042,24.0,0.0,581.9,368.4,296.4,2551.4,78.5,33.75,581.9,
2023-09-10,WELL-0042,24.0,0.0,577.9,414.3,269.0,2425.7,77.4,31.76,579.1,
2023-09-11,WELL-0042,24.0,0.0,564.1,387.7,295.7,2494.2,81.1,34.39,582.4,
2023-09-12,WELL-0042,21.68,2.32,492.9,337.0,227.3,2421.2,77.3,31.56,558.5,
2023-09-13,WELL-0042,24.0,0.0,561.2,373.0,300.0,2511.0,77.8,34.84,572.7,
2023-09-14,WELL-0042,24.0,0.0,554.2,367.1,272.8,2513.1,76.9,32.99,580.8,
2023-09-15,WELL-0042,24.0,0.0,566.8,364.2,307.2,2451.8,78.2,35.15,570.5,
2023-09-16,WELL-0042,24.0,0.0,601.8,426.1,313.6,2424.4,76.8,34.26,603.1,
2023-09-17,WELL-0042,24.0,0.0,569.2,367.9,310.0,2584.8,77.7,35.26,578.3,
2023-09-18,WELL-0042,20.96,3.04,458.0,333.9,236.0,2448.3,79.0,34.01,554.6,
2023-09-19,WELL-0042,19.0,5.0,419.4,266.8,205.3,2406.7,78.0,32.86,553.3,
2023-09-20,WELL-0042,15.95,8.05,371.4,232.1,174.4,2397.6,76.7,31.95,587.0,
2023-09-21,WELL-0042,24.0,0.0,583.4,413.2,291.4,2477.3,79.4,33.31,596.1,
2023-09-22,WELL-0042,24.0,0.0,554.2,378.5,278.4,2462.0,79.5,33.44,565.5,
2023-09-23,WELL-0042,24.0,0.0,577.9,399.7,258.0,2583.5,77.7,30.86,577.9,
2023-09-24,WELL-0042,24.0,0.0,534.5,346.1,271.7,2494.0,79.1,33.7,569.7,
2023-09-25,WELL-0042,7.2,16.8,175.0,110.8,90.0,2539.5,79.8,33.96,583.2,
2023-09-26,WELL-0042,23.82,0.18,528.7,355.4,261.3,2416.9,78.9,33.08,545.5,
2023-09-27,WELL-0042,24.0,0.0,527.1,357.9,251.0,2516.4,79.6,32.26,549.1,
2023-09-28,WELL-0042,24.0,0.0,549.2,375.7,288.6,2439.1,78.9,34.45,580.4,
2023-09-29,WELL-0042,5.49,18.51,121.8,79.4,65.0,2453.7,78.8,34.8,563.3,
2023-09-30,WELL-0042,24.0,0.0,511.3,339.3,239.5,2441.3,78.9,31.9,581.1,
2023-10-01,WELL-0042,24.0,0.0,531.8,333.8,264.9,2490.1,76.5,33.25,564.1,
2023-10-02,WELL-0042,24.0,0.0,569.8,349.7,301.0,2428.6,79.3,34.57,570.1,
2023-10-03,WELL-0042,24.0,0.0,557.5,396.8,288.3,2466.1,78.9,34.09,568.9,
2023-10-04,WELL-0042,24.0,0.0,523.9,326.3,269.1,2432.2,78.0,33.93,523.9,
2023-10-05,WELL-0042,24.0,0.0,557.7,410.1,313.4,2510.1,78.2,35.98,557.7,
2023-10-06,WELL-0042,24.0,0.0,498.5,353.8,276.8,2412.9,77.9,35.7,545.0,
2023-10-07,WELL-0042,24.0,0.0,539.6,363.6,292.0,2480.1,76.1,35.11,544.9,
2023-10-08,WELL-0042,15.76,8.24,372.1,275.6,189.5,2441.7,76.6,33.74,575.6,
2023-10-09,WELL-0042,18.2,5.8,396.5,250.0,179.2,2423.0,77.6,31.13,542.0,
2023-10-10,WELL-0042,24.0,0.0,521.6,346.3,288.5,2465.8,76.2,35.61,565.6,
2023-10-11,WELL-0042,24.0,0.0,527.1,345.3,292.8,2432.7,78.5,35.71,543.2,
2023-10-12,WELL-0042,24.0,0.0,536.1,362.3,294.5,2430.4,77.7,35.46,570.2,
2023-10-13,WELL-0042,24.0,0.0,569.7,416.5,296.6,2460.6,77.9,34.24,587.8,
2023-10-14,WELL-0042,0.0,24.0,0.0,0.0,0.0,2468.8,78.9,0.0,565.7,
2023-10-15,WELL-0042,0.0,24.0,0.0,0.0,0.0,2469.6,76.4,0.0,556.6,
2023-10-16,WELL-0042,18.13,5.87,393.1,258.2,197.1,2534.8,76.7,33.4,520.4,
2023-10-17,WELL-0042,24.0,0.0,562.0,367.9,268.0,2507.65,81.2,32.29,576.4,pressure_psi_imputed
2023-10-18,WELL-0042,24.0,0.0,558.1,404.5,290.7,2480.5,79.8,34.25,562.2,
2023-10-19,WELL-0042,24.0,0.0,532.4,381.1,286.2,2497.3,80.3,34.96,547.5,
2023-10-20,WELL-0042,24.0,0.0,570.9,366.5,290.4,2481.3,76.5,33.72,591.8,
2023-10-21,WELL-0042,24.0,0.0,553.3,330.1,273.6,2473.0,78.4,33.09,560.2,
2023-10-22,WELL-0042,24.0,0.0,546.6,351.3,285.2,2554.5,78.8,34.29,546.6,
2023-10-23,WELL-0042,24.0,0.0,534.0,378.7,287.2,2570.3,77.5,34.97,541.1,
2023-10-24,WELL-0042,24.0,0.0,547.9,404.1,297.4,2485.9,77.4,35.18,556.8,
2023-10-25,WELL-0042,24.0,0.0,520.4,369.6,271.1,2472.7,76.9,34.25,550.7,
2023-10-26,WELL-0042,24.0,0.0,554.1,372.1,295.4,2465.9,80.4,34.77,571.7,
2023-10-27,WELL-0042,24.0,0.0,562.1,380.8,283.1,2448.5,77.5,33.5,574.6,
2023-10-28,WELL-0042,24.0,0.0,507.1,314.8,289.2,2489.4,77.9,36.32,544.1,
2023-10-29,WELL-0042,24.0,0.0,535.4,359.7,286.8,2423.1,79.4,34.88,540.5,
2023-10-30,WELL-0042,0.0,24.0,0.0,0.0,0.0,2533.9,77.1,0.0,545.9,
2023-10-31,WELL-0042,23.04,0.96,524.0,335.0,271.8,2475.5,80.9,34.15,545.9,
2023-11-01,WELL-0042,24.0,0.0,510.8,341.2,281.4,2441.6,77.9,35.52,541.3,
2023-11-02,WELL-0042,24.0,0.0,495.7,333.1,269.4,2444.3,77.2,35.21,541.7,
2023-11-03,WELL-0042,24.0,0.0,525.4,345.8,281.7,2505.8,77.8,34.9,565.0,
2023-11-04,WELL-0042,24.0,0.0,512.1,342.8,256.6,2472.1,78.5,33.38,543.7,
2023-11-05,WELL-0042,24.0,0.0,545.1,376.2,289.4,2510.3,80.1,34.68,562.0,
2023-11-06,WELL-0042,24.0,0.0,511.9,328.2,273.9,2537.6,78.7,34.86,530.1,
2023-11-07,WELL-0042,24.0,0.0,543.0,369.7,295.0,2532.5,77.9,35.2,561.5,
2023-11-08,WELL-0042,9.6,14.4,214.5,143.6,115.2,2539.6,81.6,34.94,543.3,
2023-11-09,WELL-0042,9.6,14.4,201.8,138.2,108.4,2488.3,77.0,34.95,554.5,
2023-11-10,WELL-0042,9.6,14.4,218.6,161.6,114.1,2460.3,80.6,34.3,558.7,
2023-11-11,WELL-0042,20.03,3.97,458.3,269.8,251.6,2502.9,79.9,35.44,575.9,
2023-11-12,WELL-0042,24.0,0.0,492.4,338.9,266.1,2413.7,77.4,35.08,534.7,
2023-11-13,WELL-0042,24.0,0.0,525.9,328.4,296.6,2417.8,77.8,36.06,539.9,
2023-11-14,WELL-0042,24.0,0.0,533.1,318.3,312.6,2471.1,78.7,36.96,561.3,
2023-11-15,WELL-0042,24.0,0.0,495.7,335.3,260.7,2555.9,78.4,34.47,527.3,
2023-11-16,WELL-0042,17.41,6.59,406.0,265.3,215.6,2448.2,77.7,34.68,570.1,
2023-11-17,WELL-0042,24.0,0.0,497.4,338.7,260.9,2402.1,79.8,34.41,520.6,
2023-11-18,WELL-0042,24.0,0.0,503.8,361.8,282.9,2459.8,79.2,35.96,520.5,
2023-11-19,WELL-0042,16.23,7.77,340.0,216.8,198.0,2460.6,77.6,36.8,542.2,
2023-11-20,WELL-0042,24.0,0.0,516.3,353.4,269.6,2446.3,80.2,34.3,545.7,
2023-11-21,WELL-0042,24.0,0.0,513.2,373.9,287.7,2456.5,78.3,35.92,532.8,
2023-11-22,WELL-0042,13.43,10.57,268.8,186.5,143.5,2578.4,78.6,34.8,523.6,
2023-11-23,WELL-0042,20.37,3.63,466.6,348.1,255.5,2514.9,78.0,35.38,549.7,
2023-11-24,WELL-0042,24.0,0.0,539.6,332.5,290.2,2476.6,78.8,34.97,555.7,
2023-11-25,WELL-0042,24.0,0.0,567.0,380.4,320.5,2460.9,77.9,36.11,567.0,
2023-11-26,WELL-0042,24.0,0.0,518.1,360.8,303.6,2489.4,78.7,36.95,526.2,
2023-11-27,WELL-0042,24.0,0.0,525.1,316.3,307.8,2523.1,81.7,36.96,530.6,
2023-11-28,WELL-0042,24.0,0.0,554.7,357.5,329.5,2441.4,78.1,37.27,557.7,
2023-11-29,WELL-0042,24.0,0.0,509.7,359.8,288.9,2391.7,78.1,36.18,514.6,
2023-11-30,WELL-0042,24.0,0.0,501.5,330.2,271.6,2551.0,78.2,35.13,519.4,
2023-12-01,WELL-0042,24.0,0.0,498.0,305.8,256.1,2435.7,77.0,33.96,513.8,
2023-12-02,WELL-0042,24.0,0.0,531.8,350.9,299.6,2477.45,80.0,36.04,548.7,pressure_psi_imputed
2023-12-03,WELL-0042,24.0,0.0,501.7,329.5,276.5,2519.2,79.5,35.53,501.7,
2023-12-04,WELL-0042,24.0,0.0,485.3,308.9,267.3,2388.3,78.9,35.52,493.8,
2023-12-05,WELL-0042,24.0,0.0,527.0,355.7,297.3,2423.4,77.5,36.07,540.4,
2023-12-06,WELL-0042,24.0,0.0,491.3,359.0,266.9,2466.6,78.7,35.2,517.4,
2023-12-07,WELL-0042,18.7,5.3,390.0,265.1,218.8,2423.5,77.1,35.94,519.9,
2023-12-08,WELL-0042,24.0,0.0,525.2,374.5,311.7,2503.1,75.8,37.24,531.7,
2023-12-09,WELL-0042,24.0,0.0,526.0,345.5,295.1,2551.5,78.7,35.94,526.0,
2023-12-10,WELL-0042,24.0,0.0,541.4,336.3,301.0,2450.6,78.8,35.73,541.4,
2023-12-11,WELL-0042,24.0,0.0,502.6,334.9,277.5,2416.5,78.7,35.57,546.5,
2023-12-12,WELL-0042,24.0,0.0,550.9,400.4,286.8,2456.5,78.3,34.24,550.9,
2023-12-13,WELL-0042,24.0,0.0,484.5,303.4,259.4,2493.5,79.0,34.87,499.0,
2023-12-14,WELL-0042,24.0,0.0,550.1,367.8,302.9,2513.5,78.4,35.51,550.1,
2023-12-15,WELL-0042,24.0,0.0,516.4,336.0,281.3,2427.7,80.4,35.26,540.2,
2023-12-16,WELL-0042,24.0,0.0,474.4,349.3,272.5,2380.0,77.0,36.48,522.5,
2023-12-17,WELL-0042,24.0,0.0,489.5,310.2,256.1,2516.7,80.5,34.35,494.7,
2023-12-18,WELL-0042,24.0,0.0,494.1,333.9,276.0,2420.8,78.5,35.84,529.7,
2023-12-19,WELL-0042,24.0,0.0,541.5,366.8,286.2,2415.4,78.7,34.58,541.5,
2023-12-20,WELL-0042,24.0,0.0,512.8,344.7,286.4,2466.1,76.7,35.84,534.9,
2023-12-21,WELL-0042,24.0,0.0,539.9,330.9,317.6,2450.4,76.4,37.04,554.7,
2023-12-22,WELL-0042,24.0,0.0,553.1,359.5,337.5,2425.7,77.4,37.9,559.8,
2023-12-23,WELL-0042,24.0,0.0,517.9,333.0,309.2,2458.9,79.3,37.38,520.9,
2023-12-24,WELL-0042,24.0,0.0,523.8,340.1,306.0,2372.2,77.7,36.88,535.4,
2023-12-25,WELL-0042,24.0,0.0,502.8,367.3,283.0,2547.0,77.4,36.01,502.8,
2023-12-26,WELL-0042,24.0,0.0,489.9,340.5,284.0,2392.7,78.7,36.7,516.1,
2023-12-27,WELL-0042,24.0,0.0,518.6,343.2,290.7,2470.7,79.0,35.92,543.0,
2023-12-29,WELL-0042,24.0,0.0,528.0,350.2,309.9,2467.8,77.2,36.99,557.3,
2023-12-30,WELL-0042,24.0,0.0,498.5,311.0,289.2,2526.7,77.7,36.71,515.0,
2023-12-31,WELL-0042,24.0,0.0,486.7,331.9,277.1,2393.3,78.1,36.28,520.9,
2024-01-01,WELL-0042,24.0,0.0,517.0,335.3,329.5,2511.1,77.3,38.92,522.3,
2024-01-02,WELL-0042,24.0,0.0,522.0,331.9,299.7,2536.5,78.1,36.47,527.4,
2024-01-03,WELL-0042,24.0,0.0,521.4,337.3,318.3,2351.6,77.3,37.91,527.3,
2024-01-04,WELL-0042,9.4,14.6,201.5,142.1,122.8,2441.0,78.2,37.87,537.6,
2024-01-05,WELL-0042,16.09,7.91,354.6,237.0,228.7,2481.1,79.0,39.21,550.5,
2024-01-06,WELL-0042,24.0,0.0,509.8,344.4,290.2,2441.5,79.2,36.28,526.4,
2024-01-07,WELL-0042,24.0,0.0,524.0,366.0,302.2,2489.4,77.6,36.58,524.0,
2024-01-08,WELL-0042,20.74,3.26,452.6,305.3,262.8,2500.1,78.0,36.73,539.9,
2024-01-09,WELL-0042,24.0,0.0,497.4,353.9,292.5,2395.7,79.1,37.03,513.0,
2024-01-10,WELL-0042,10.62,13.38,226.9,148.4,128.3,2405.8,77.3,36.12,513.9,
2024-01-11,WELL-0042,18.05,5.95,389.7,254.9,217.8,2386.5,76.9,35.85,538.0,
2024-01-12,WELL-0042,24.0,0.0,544.5,360.6,325.8,2489.6,76.5,37.44,548.9,
2024-01-13,WELL-0042,24.0,0.0,500.8,347.8,301.1,2458.4,76.9,37.55,508.7,
2024-01-14,WELL-0042,24.0,0.0,495.6,297.7,278.0,2426.2,79.0,35.94,511.4,
2024-01-15,WELL-0042,15.84,8.16,331.5,223.9,188.9,2365.3,78.7,36.3,511.6,
2024-01-16,WELL-0042,24.0,0.0,470.4,344.1,285.1,2415.6,76.2,37.74,504.4,
2024-01-17,WELL-0042,24.0,0.0,482.0,331.0,279.8,2459.1,77.0,36.73,512.0,
2024-01-18,WELL-0042,22.02,1.98,464.2,303.7,267.5,2366.8,77.2,36.56,509.6,
2024-01-19,WELL-0042,24.0,0.0,472.1,296.9,284.0,2504.0,78.2,37.56,505.0,
2024-01-20,WELL-0042,24.0,0.0,505.0,347.1,306.7,2449.9,77.6,37.78,516.2,
2024-01-21,WELL-0042,24.0,0.0,496.2,315.7,302.1,2509.8,78.9,37.84,507.9,
2024-01-22,WELL-0042,24.0,0.0,482.4,306.5,288.6,2509.0,78.0,37.43,493.9,
2024-01-23,WELL-0042,24.0,0.0,503.0,320.5,285.2,2359.1,77.7,36.18,512.8,
2024-01-24,WELL-0042,24.0,0.0,475.6,319.0,273.7,2388.3,78.5,36.53,499.7,
2024-01-25,WELL-0042,24.0,0.0,536.4,364.5,312.3,2483.3,77.8,36.8,536.4,
2024-01-26,WELL-0042,24.0,0.0,484.2,362.0,302.8,2395.4,78.6,38.48,484.7,
