po_id,order_date,material_id,supplier_id,warehouse_id,quantity,quoted_lead_time_days,promised_date,received_date,unit_cost,status
PO-001764,2024-09-10,MAT-024,SUP-005,WH-003,12,12,2024-09-22,2024-09-22,176.74,Received
PO-001765,2024-09-10,MAT-024,SUP-005,WH-004,22,12,2024-09-22,2024-09-20,176.74,Received
PO-001766,2024-09-10,MAT-035,SUP-007,WH-003,7,28,2024-10-08,2024-10-07,1653.49,Received
PO-001767,2024-09-10,MAT-002,SUP-002,WH-001,16,12,2024-09-22,2024-09-20,241.37,Received
PO-001768,2024-09-11,MAT-037,SUP-004,WH-004,114,6,2024-09-17,2024-09-15,108.65,Received
PO-001769,2024-09-12,MAT-037,SUP-004,WH-003,180,6,2024-09-18,2024-09-16,108.65,Received
PO-001770,2024-09-12,MAT-026,SUP-006,WH-003,7,20,2024-10-02,2024-10-11,433.64,Received
PO-001771,2024-09-12,MAT-027,SUP-006,WH-001,7,23,2024-10-05,2024-10-05,657.37,Received
PO-001772,2024-09-12,MAT-030,SUP-006,WH-003,8,21,2024-10-03,2024-10-14,609.7,Received
PO-001773,2024-09-12,MAT-003,SUP-002,WH-002,13,12,2024-09-24,2024-09-23,250.33,Received
PO-001774,2024-09-13,MAT-028,SUP-006,WH-001,7,20,2024-10-03,2024-10-03,1167.46,Received
PO-001775,2024-09-14,MAT-030,SUP-006,WH-004,9,21,2024-10-05,2024-10-03,609.7,Received
PO-001776,2024-09-14,MAT-005,SUP-001,WH-004,19,16,2024-09-30,2024-09-29,187.34,Received
PO-001777,2024-09-14,MAT-017,SUP-003,WH-002,7,24,2024-10-08,2024-10-07,3463.71,Received
PO-001778,2024-09-15,MAT-015,SUP-004,WH-002,209,5,2024-09-20,2024-10-01,46.55,Received
PO-001779,2024-09-17,MAT-012,SUP-004,WH-002,190,5,2024-09-22,2024-09-28,50.61,Received
PO-001780,2024-09-17,MAT-017,SUP-003,WH-001,5,24,2024-10-11,2024-10-10,3463.71,Received
PO-001781,2024-09-18,MAT-039,SUP-008,WH-002,160,9,2024-09-27,2024-09-25,95.74,Received
PO-001782,2024-09-18,MAT-021,SUP-005,WH-001,14,13,2024-10-01,2024-10-01,208.55,Received
PO-001783,2024-09-18,MAT-015,SUP-004,WH-001,195,5,2024-09-23,2024-09-21,46.55,Received
PO-001784,2024-09-18,MAT-001,SUP-001,WH-003,12,17,2024-10-05,2024-10-04,104.84,Received
PO-001785,2024-09-20,MAT-012,SUP-004,WH-003,138,5,2024-09-25,2024-09-24,50.61,Received
PO-001786,2024-09-20,MAT-005,SUP-001,WH-003,11,16,2024-10-06,2024-10-05,187.34,Received
PO-001787,2024-09-21,MAT-025,SUP-005,WH-004,21,12,2024-10-03,2024-10-03,127.95,Received
PO-001788,2024-09-22,MAT-013,SUP-004,WH-004,151,7,2024-09-29,2024-09-28,111.4,Received
PO-001789,2024-09-22,MAT-032,SUP-007,WH-003,5,28,2024-10-20,2024-10-20,1238.66,Received
PO-001790,2024-09-22,MAT-001,SUP-001,WH-004,12,17,2024-10-09,2024-10-19,104.84,Received
PO-001791,2024-09-23,MAT-010,SUP-002,WH-001,5,13,2024-10-06,2024-10-06,856.73,Received
PO-001792,2024-09-24,MAT-008,SUP-001,WH-004,5,18,2024-10-12,2024-10-11,636.55,Received
PO-001793,2024-09-27,MAT-022,SUP-005,WH-001,14,11,2024-10-08,2024-10-08,115.12,Received
PO-001794,2024-09-27,MAT-013,SUP-004,WH-003,275,7,2024-10-04,2024-10-03,111.4,Received
PO-001795,2024-09-27,MAT-033,SUP-007,WH-001,5,25,2024-10-22,2024-11-03,1179.71,Received
PO-001796,2024-09-29,MAT-027,SUP-006,WH-004,7,23,2024-10-22,2024-10-20,657.37,Received
PO-001797,2024-09-30,MAT-006,SUP-001,WH-002,7,18,2024-10-18,2024-10-18,630.77,Received
PO-001798,2024-09-30,MAT-026,SUP-006,WH-004,6,20,2024-10-20,2024-10-19,433.64,Received
PO-001799,2024-10-01,MAT-038,SUP-008,WH-001,144,8,2024-10-09,2024-10-15,70.54,Received
PO-001800,2024-10-01,MAT-039,SUP-008,WH-001,193,9,2024-10-10,2024-10-10,95.74,Received
PO-001801,2024-10-01,MAT-018,SUP-003,WH-002,5,26,2024-10-27,2024-11-10,2366.63,Received
PO-001802,2024-10-02,MAT-007,SUP-001,WH-003,10,15,2024-10-17,2024-10-28,1810.3,Received
PO-001803,2024-10-03,MAT-040,SUP-008,WH-002,104,7,2024-10-10,2024-10-08,97.48,Received
PO-001804,2024-10-03,MAT-040,SUP-008,WH-003,154,7,2024-10-10,2024-10-10,97.48,Received
PO-001805,2024-10-03,MAT-022,SUP-005,WH-002,15,11,2024-10-14,2024-10-22,115.12,Received
PO-001806,2024-10-03,MAT-031,SUP-007,WH-003,6,25,2024-10-28,2024-10-26,1350.5,Received
PO-001807,2024-10-03,MAT-002,SUP-002,WH-004,16,12,2024-10-15,2024-10-23,241.37,Received
PO-001808,2024-10-04,MAT-029,SUP-006,WH-002,8,20,2024-10-24,2024-11-02,511.8,Received
PO-001809,2024-10-04,MAT-024,SUP-005,WH-003,12,12,2024-10-16,2024-10-16,176.74,Received
PO-001810,2024-10-04,MAT-025,SUP-005,WH-001,19,12,2024-10-16,2024-10-15,127.95,Received
PO-001811,2024-10-04,MAT-004,SUP-002,WH-002,19,12,2024-10-16,2024-10-16,108.45,Received
PO-001812,2024-10-05,MAT-014,SUP-004,WH-001,246,5,2024-10-10,2024-10-08,50.38,Received
PO-001813,2024-10-06,MAT-028,SUP-006,WH-002,8,20,2024-10-26,2024-10-24,1167.46,Received
PO-001814,2024-10-06,MAT-011,SUP-004,WH-002,180,8,2024-10-14,2024-10-13,56.76,Received
PO-001815,2024-10-06,MAT-033,SUP-007,WH-004,6,25,2024-10-31,2024-10-29,1179.71,Received
PO-001816,2024-10-08,MAT-031,SUP-007,WH-003,6,25,2024-11-02,2024-10-31,1350.5,Received
PO-001817,2024-10-08,MAT-004,SUP-002,WH-003,14,12,2024-10-20,2024-10-19,108.45,Received
PO-001818,2024-10-08,MAT-020,SUP-003,WH-004,5,23,2024-10-31,2024-10-30,1627.96,Received
PO-001819,2024-10-10,MAT-029,SUP-006,WH-003,7,20,2024-10-30,2024-10-30,511.8,Received
PO-001820,2024-10-10,MAT-023,SUP-005,WH-002,13,11,2024-10-21,2024-10-29,129.58,Received
PO-001821,2024-10-11,MAT-036,SUP-008,WH-003,192,7,2024-10-18,2024-10-17,75.97,Received
PO-001822,2024-10-11,MAT-024,SUP-005,WH-004,22,12,2024-10-23,2024-10-29,176.74,Received
PO-001823,2024-10-12,MAT-021,SUP-005,WH-004,19,13,2024-10-25,2024-10-23,208.55,Received
PO-001824,2024-10-12,MAT-033,SUP-007,WH-004,6,25,2024-11-06,2024-11-05,1179.71,Received
PO-001825,2024-10-12,MAT-002,SUP-002,WH-001,16,12,2024-10-24,2024-10-23,241.37,Received
PO-001826,2024-10-13,MAT-036,SUP-008,WH-002,126,7,2024-10-20,2024-10-19,75.97,Received
PO-001827,2024-10-13,MAT-034,SUP-007,WH-001,7,28,2024-11-10,2024-11-24,783.28,Received
PO-001828,2024-10-14,MAT-008,SUP-001,WH-003,9,18,2024-11-01,2024-11-09,636.55,Received
PO-001829,2024-10-14,MAT-038,SUP-008,WH-004,101,8,2024-10-22,2024-10-22,70.54,Received
PO-001830,2024-10-14,MAT-014,SUP-004,WH-004,180,5,2024-10-19,2024-10-29,50.38,Received
PO-001831,2024-10-15,MAT-001,SUP-001,WH-003,12,17,2024-11-01,2024-11-11,104.84,Received
PO-001832,2024-10-16,MAT-009,SUP-002,WH-001,8,13,2024-10-29,2024-10-28,677.13,Received
PO-001833,2024-10-16,MAT-037,SUP-004,WH-003,180,6,2024-10-22,2024-10-24,108.65,Received
PO-001834,2024-10-18,MAT-026,SUP-006,WH-003,7,20,2024-11-07,2024-11-05,433.64,Received
PO-001835,2024-10-18,MAT-027,SUP-006,WH-001,7,23,2024-11-10,2024-11-20,657.37,Received
PO-001836,2024-10-19,MAT-037,SUP-004,WH-004,114,6,2024-10-25,2024-10-27,108.65,Received
PO-001837,2024-10-20,MAT-010,SUP-002,WH-002,9,13,2024-11-02,2024-10-31,856.73,Received
PO-001838,2024-10-21,MAT-015,SUP-004,WH-001,195,5,2024-10-26,2024-10-26,46.55,Received
PO-001839,2024-10-22,MAT-009,SUP-002,WH-004,8,13,2024-11-04,2024-11-04,677.13,Received
PO-001840,2024-10-22,MAT-039,SUP-008,WH-002,160,9,2024-10-31,2024-10-31,95.74,Received
PO-001841,2024-10-22,MAT-032,SUP-007,WH-004,6,28,2024-11-19,2024-11-28,1238.66,Received
PO-001842,2024-10-22,MAT-033,SUP-007,WH-001,5,25,2024-11-16,2024-11-16,1179.71,Received
PO-001843,2024-10-22,MAT-005,SUP-001,WH-003,11,16,2024-11-07,2024-11-06,187.34,Received
PO-001844,2024-10-23,MAT-011,SUP-004,WH-001,212,8,2024-10-31,2024-10-31,56.76,Received
PO-001845,2024-10-24,MAT-018,SUP-003,WH-003,5,26,2024-11-19,2024-11-19,2366.63,Received
PO-001846,2024-10-25,MAT-007,SUP-001,WH-002,7,15,2024-11-09,2024-11-08,1810.3,Received
PO-001847,2024-10-25,MAT-012,SUP-004,WH-002,190,5,2024-10-30,2024-11-07,50.61,Received
PO-001848,2024-10-26,MAT-013,SUP-004,WH-004,151,7,2024-11-02,2024-11-16,111.4,Received
PO-001849,2024-10-26,MAT-034,SUP-007,WH-002,6,28,2024-11-23,2024-11-21,783.28,Received
PO-001850,2024-10-26,MAT-003,SUP-002,WH-001,20,12,2024-11-07,2024-11-07,250.33,Received
PO-001851,2024-10-27,MAT-012,SUP-004,WH-003,138,5,2024-11-01,2024-11-01,50.61,Received
PO-001852,2024-10-28,MAT-013,SUP-004,WH-003,275,7,2024-11-04,2024-11-03,111.4,Received
PO-001853,2024-10-29,MAT-023,SUP-005,WH-003,23,11,2024-11-09,2024-11-07,129.58,Received
PO-001854,2024-10-30,MAT-006,SUP-001,WH-002,7,18,2024-11-17,2024-11-16,630.77,Received
PO-001855,2024-10-30,MAT-001,SUP-001,WH-004,12,17,2024-11-16,2024-11-27,104.84,Received
PO-001856,2024-10-30,MAT-004,SUP-002,WH-003,14,12,2024-11-11,2024-11-09,108.45,Received
PO-001857,2024-10-31,MAT-021,SUP-005,WH-001,14,13,2024-11-13,2024-11-11,208.55,Received
PO-001858,2024-10-31,MAT-004,SUP-002,WH-002,19,12,2024-11-12,2024-11-10,108.45,Received
PO-001859,2024-11-01,MAT-035,SUP-007,WH-002,6,28,2024-11-29,2024-11-29,1653.49,Received
PO-001860,2024-11-01,MAT-016,SUP-003,WH-001,6,26,2024-11-27,2024-11-27,1875.37,Received
PO-001861,2024-11-02,MAT-024,SUP-005,WH-003,12,12,2024-11-14,2024-11-14,176.74,Received
PO-001862,2024-11-02,MAT-015,SUP-004,WH-002,209,5,2024-11-07,2024-11-19,46.55,Received
PO-001863,2024-11-02,MAT-016,SUP-003,WH-004,4,26,2024-11-28,2024-11-28,1875.37,Received
PO-001864,2024-11-04,MAT-039,SUP-008,WH-001,193,9,2024-11-13,2024-11-12,95.74,Received
PO-001865,2024-11-04,MAT-040,SUP-008,WH-003,154,7,2024-11-11,2024-11-13,97.48,Received
PO-001866,2024-11-04,MAT-031,SUP-007,WH-002,6,25,2024-11-29,2024-11-29,1350.5,Received
PO-001867,2024-11-04,MAT-003,SUP-002,WH-002,13,12,2024-11-16,2024-11-25,250.33,Received
PO-001868,2024-11-04,MAT-005,SUP-001,WH-004,19,16,2024-11-20,2024-11-20,187.34,Received
PO-001869,2024-11-06,MAT-025,SUP-005,WH-004,21,12,2024-11-18,2024-11-16,127.95,Received
PO-001870,2024-11-07,MAT-029,SUP-006,WH-003,7,20,2024-11-27,2024-12-03,511.8,Received
PO-001871,2024-11-08,MAT-007,SUP-001,WH-003,10,15,2024-11-23,2024-11-21,1810.3,Received
PO-001872,2024-11-08,MAT-040,SUP-008,WH-002,104,7,2024-11-15,2024-11-26,97.48,Received
PO-001873,2024-11-08,MAT-014,SUP-004,WH-001,246,5,2024-11-13,2024-11-12,50.38,Received
PO-001874,2024-11-10,MAT-026,SUP-006,WH-003,7,20,2024-11-30,2024-11-30,433.64,Received
PO-001875,2024-11-10,MAT-025,SUP-005,WH-001,19,12,2024-11-22,2024-11-20,127.95,Received
PO-001876,2024-11-11,MAT-038,SUP-008,WH-001,144,8,2024-11-19,2024-12-03,70.54,Received
PO-001877,2024-11-11,MAT-011,SUP-004,WH-002,180,8,2024-11-19,2024-11-23,56.76,Received
PO-001878,2024-11-12,MAT-019,SUP-003,WH-004,5,26,2024-12-08,2024-12-06,2922.43,Received
PO-001879,2024-11-13,MAT-010,SUP-002,WH-002,9,13,2024-11-26,2024-11-26,856.73,Received
PO-001880,2024-11-13,MAT-026,SUP-006,WH-004,6,20,2024-12-03,2024-12-02,433.64,Received
PO-001881,2024-11-13,MAT-002,SUP-002,WH-001,16,12,2024-11-25,2024-11-25,241.37,Received
PO-001882,2024-11-13,MAT-020,SUP-003,WH-001,4,23,2024-12-06,2024-12-04,1627.96,Received
PO-001883,2024-11-14,MAT-002,SUP-002,WH-004,16,12,2024-11-26,2024-11-25,241.37,Received
PO-001884,2024-11-15,MAT-036,SUP-008,WH-003,192,7,2024-11-22,2024-11-21,75.97,Received
PO-001885,2024-11-17,MAT-038,SUP-008,WH-004,101,8,2024-11-25,2024-11-25,70.54,Received
PO-001886,2024-11-17,MAT-030,SUP-006,WH-004,9,21,2024-12-08,2024-12-06,609.7,Received
PO-001887,2024-11-17,MAT-022,SUP-005,WH-002,15,11,2024-11-28,2024-12-12,115.12,Received
PO-001888,2024-11-18,MAT-036,SUP-008,WH-002,126,7,2024-11-25,2024-11-23,75.97,Received
PO-001889,2024-11-18,MAT-035,SUP-007,WH-003,7,28,2024-12-16,2024-12-14,1653.49,Received
PO-001890,2024-11-19,MAT-008,SUP-001,WH-004,5,18,2024-12-07,2024-12-07,636.55,Received
PO-001891,2024-11-19,MAT-037,SUP-004,WH-003,180,6,2024-11-25,2024-11-25,108.65,Received
PO-001892,2024-11-19,MAT-023,SUP-005,WH-002,13,11,2024-11-30,2024-11-28,129.58,Received
PO-001893,2024-11-22,MAT-039,SUP-008,WH-002,160,9,2024-12-01,2024-11-29,95.74,Received
PO-001894,2024-11-22,MAT-001,SUP-001,WH-003,12,17,2024-12-09,2024-12-07,104.84,Received
PO-001895,2024-11-22,MAT-005,SUP-001,WH-003,11,16,2024-12-08,2024-12-08,187.34,Received
PO-001896,2024-11-23,MAT-030,SUP-006,WH-003,8,21,2024-12-14,2024-12-28,609.7,Received
PO-001897,2024-11-23,MAT-022,SUP-005,WH-001,14,11,2024-12-04,2024-12-03,115.12,Received
PO-001898,2024-11-24,MAT-037,SUP-004,WH-004,114,6,2024-11-30,2024-11-30,108.65,Received
PO-001899,2024-11-24,MAT-003,SUP-002,WH-001,20,12,2024-12-06,2024-12-06,250.33,Received
PO-001900,2024-11-24,MAT-017,SUP-003,WH-001,5,24,2024-12-18,2024-12-17,3463.71,Received
PO-001901,2024-11-24,MAT-019,SUP-003,WH-003,5,26,2024-12-20,2024-12-26,2922.43,Received
PO-001902,2024-11-25,MAT-020,SUP-003,WH-004,5,23,2024-12-18,2024-12-18,1627.96,Received
PO-001903,2024-11-26,MAT-028,SUP-006,WH-001,7,20,2024-12-16,2024-12-14,1167.46,Received
PO-001904,2024-11-27,MAT-024,SUP-005,WH-004,22,12,2024-12-09,2024-12-07,176.74,Received
PO-001905,2024-11-27,MAT-015,SUP-004,WH-001,195,5,2024-12-02,2024-12-12,46.55,Received
PO-001906,2024-11-28,MAT-021,SUP-005,WH-004,19,13,2024-12-11,2024-12-10,208.55,Received
PO-001907,2024-11-28,MAT-014,SUP-004,WH-004,180,5,2024-12-03,2024-12-01,50.38,Received
PO-001908,2024-11-29,MAT-010,SUP-002,WH-001,5,13,2024-12-12,2024-12-12,856.73,Received
PO-001909,2024-11-29,MAT-021,SUP-005,WH-001,14,13,2024-12-12,2024-12-10,208.55,Received
PO-001910,2024-11-30,MAT-023,SUP-005,WH-003,23,11,2024-12-11,2024-12-24,129.58,Received
PO-001911,2024-11-30,MAT-011,SUP-004,WH-001,212,8,2024-12-08,2024-12-08,56.76,Received
PO-001912,2024-11-30,MAT-012,SUP-004,WH-003,138,5,2024-12-05,2024-12-11,50.61,Received
PO-001913,2024-12-02,MAT-013,SUP-004,WH-003,275,7,2024-12-09,2024-12-13,111.4,Received
PO-001914,2024-12-03,MAT-004,SUP-002,WH-002,19,12,2024-12-15,2024-12-13,108.45,Received
PO-001915,2024-12-04,MAT-006,SUP-001,WH-001,10,18,2024-12-22,,630.77,Open
PO-001916,2024-12-05,MAT-012,SUP-004,WH-002,190,5,2024-12-10,2024-12-10,50.61,Received
PO-001917,2024-12-06,MAT-029,SUP-006,WH-003,7,20,2024-12-26,2024-12-24,511.8,Received
PO-001918,2024-12-06,MAT-005,SUP-001,WH-004,19,16,2024-12-22,2024-12-28,187.34,Received
PO-001919,2024-12-07,MAT-025,SUP-005,WH-001,19,12,2024-12-19,2024-12-17,127.95,Received
PO-001920,2024-12-07,MAT-013,SUP-004,WH-004,151,7,2024-12-14,2024-12-22,111.4,Received
PO-001921,2024-12-07,MAT-032,SUP-007,WH-003,5,28,2025-01-04,,1238.66,Open
PO-001922,2024-12-07,MAT-034,SUP-007,WH-001,7,28,2025-01-04,,783.28,Open
PO-001923,2024-12-07,MAT-004,SUP-002,WH-003,14,12,2024-12-19,2024-12-18,108.45,Received
PO-001924,2024-12-08,MAT-032,SUP-007,WH-003,5,28,2025-01-05,,1238.66,Open
PO-001925,2024-12-09,MAT-016,SUP-003,WH-004,4,26,2025-01-04,,1875.37,Open
PO-001926,2024-12-11,MAT-027,SUP-006,WH-004,7,23,2025-01-03,,657.37,Open
PO-001927,2024-12-12,MAT-039,SUP-008,WH-001,193,9,2024-12-21,2024-12-21,95.74,Received
PO-001928,2024-12-13,MAT-010,SUP-002,WH-001,5,13,2024-12-26,2024-12-26,856.73,Received
PO-001929,2024-12-13,MAT-040,SUP-008,WH-003,154,7,2024-12-20,2024-12-18,97.48,Received
PO-001930,2024-12-14,MAT-028,SUP-006,WH-002,8,20,2025-01-03,,1167.46,Open
PO-001931,2024-12-14,MAT-014,SUP-004,WH-001,246,5,2024-12-19,2024-12-17,50.38,Received
PO-001932,2024-12-14,MAT-015,SUP-004,WH-002,209,5,2024-12-19,2024-12-22,46.55,Received
PO-001933,2024-12-15,MAT-031,SUP-007,WH-002,6,25,2025-01-09,,1350.5,Open
PO-001934,2024-12-16,MAT-029,SUP-006,WH-002,8,20,2025-01-05,,511.8,Open
PO-001935,2024-12-17,MAT-027,SUP-006,WH-001,7,23,2025-01-09,,657.37,Open
PO-001936,2024-12-17,MAT-024,SUP-005,WH-003,12,12,2024-12-29,2024-12-29,176.74,Received
PO-001937,2024-12-17,MAT-025,SUP-005,WH-004,21,12,2024-12-29,2024-12-28,127.95,Received
PO-001938,2024-12-17,MAT-016,SUP-003,WH-001,6,26,2025-01-12,,1875.37,Open
PO-001939,2024-12-18,MAT-007,SUP-001,WH-002,7,15,2025-01-02,,1810.3,Open
PO-001940,2024-12-18,MAT-018,SUP-003,WH-002,5,26,2025-01-13,,2366.63,Open
PO-001941,2024-12-19,MAT-008,SUP-001,WH-003,9,18,2025-01-06,,636.55,Open
PO-001942,2024-12-19,MAT-026,SUP-006,WH-004,6,20,2025-01-08,,433.64,Open
PO-001943,2024-12-20,MAT-036,SUP-008,WH-003,192,7,2024-12-27,2024-12-25,75.97,Received
PO-001944,2024-12-20,MAT-034,SUP-007,WH-002,6,28,2025-01-17,,783.28,Open
PO-001945,2024-12-21,MAT-022,SUP-005,WH-001,14,11,2025-01-01,2024-12-31,115.12,Received
PO-001946,2024-12-21,MAT-001,SUP-001,WH-004,12,17,2025-01-07,,104.84,Open
PO-001947,2024-12-22,MAT-036,SUP-008,WH-002,126,7,2024-12-29,2024-12-29,75.97,Received
PO-001948,2024-12-22,MAT-011,SUP-004,WH-002,180,8,2024-12-30,2024-12-30,56.76,Received
PO-001949,2024-12-23,MAT-037,SUP-004,WH-003,180,6,2024-12-29,2024-12-27,108.65,Received
PO-001950,2024-12-24,MAT-010,SUP-002,WH-002,9,13,2025-01-06,,856.73,Open
PO-001951,2024-12-24,MAT-017,SUP-003,WH-001,5,24,2025-01-17,,3463.71,Open
PO-001952,2024-12-25,MAT-038,SUP-008,WH-004,101,8,2025-01-02,,70.54,Open
PO-001953,2024-12-26,MAT-040,SUP-008,WH-002,104,7,2025-01-02,,97.48,Open
PO-001954,2024-12-26,MAT-026,SUP-006,WH-003,7,20,2025-01-15,,433.64,Open
PO-001955,2024-12-27,MAT-037,SUP-004,WH-004,114,6,2025-01-02,2024-12-31,108.65,Received
PO-001956,2024-12-27,MAT-035,SUP-007,WH-003,7,28,2025-01-24,,1653.49,Open
PO-001957,2024-12-28,MAT-022,SUP-005,WH-002,15,11,2025-01-08,,115.12,Open
PO-001958,2024-12-28,MAT-001,SUP-001,WH-003,12,17,2025-01-14,,104.84,Open
PO-001959,2024-12-28,MAT-003,SUP-002,WH-001,20,12,2025-01-09,,250.33,Open
PO-001960,2024-12-29,MAT-038,SUP-008,WH-001,144,8,2025-01-06,,70.54,Open
PO-001961,2024-12-29,MAT-003,SUP-002,WH-002,13,12,2025-01-10,,250.33,Open
PO-001962,2024-12-30,MAT-039,SUP-008,WH-002,160,9,2025-01-08,,95.74,Open
PO-001963,2024-12-31,MAT-030,SUP-006,WH-004,9,21,2025-01-21,,609.7,Open
PO-001964,2024-12-31,MAT-033,SUP-007,WH-004,6,25,2025-01-25,,1179.71,Open
PO-001965,2024-12-31,MAT-002,SUP-002,WH-001,16,12,2025-01-12,,241.37,Open
