date,field_id,cost_category,cost_amount_usd
2024-11-16,FIELD-002,Transportation,10626.53
2024-11-16,FIELD-002,utilities ,5530.54
2024-11-16,FIELD-003,Energy,3126.0
2024-11-16,FIELD-003,Labor,18912.48
2024-11-16,FIELD-003,Maintenance,0.0
2024-11-16,FIELD-003,Other,3784.65
2024-11-16,FIELD-003,Production,29484.28
2024-11-16,FIELD-003,Transportation,9249.37
2024/11/16,FIELD-003,Utilities,5533.26
2024-11-16,FIELD-004,Energy,3114.43
2024-11-16,FIELD-004,Labor,16285.93
2024-11-16,FIELD-004,Maintenance,0.0
2024-11-16,FIELD-004,Other,4327.0
2024/11/16,FIELD-004,Production,25196.76
2024-11-16,FIELD-004,Transportation,8469.98
16-Nov-2024,FIELD-004,Utilities,6177.48
2024-11-17,FIELD-001,Energy,3105.25
2024-11-17,FIELD-001,Labor,23541.47
2024-11-17,FIELD-001,Maintenance,0.0
2024-11-17,FIELD-001,Other,3752.14
2024-11-17,FIELD-001,Production,36140.29
17-Nov-2024,FIELD-001,Transportation,10348.99
2024-11-17,FIELD-001,Utilities,5917.73
2024/11/17,FIELD-002,Energy,3168.6
2024-11-17,FIELD-002,Labor,21463.48
2024-11-17,FIELD-002,Maintenance,0.0
2024-11-17,FIELD-002,Other,3384.06
2024-11-17,FIELD-002,Production,32987.82
17-Nov-2024,FIELD-002,Transportation,11111.71
2024-11-17,FIELD-002,Utilities,6765.3
2024-11-17,FIELD-003,Energy,3132.16
2024-11-17,FIELD-003,Labor,18904.13
2024-11-17,FIELD-003,Maintenance,0.0
2024-11-17,FIELD-003,Other,4820.4
2024-11-17,FIELD-003,Production,29324.45
2024-11-17,FIELD-003,Transportation,9667.73
2024-11-17,FIELD-003,Utilities,6016.33
2024-11-17,FIELD-004,Energy,3122.78
2024-11-17,FIELD-004,Labor,15866.89
2024-11-17,FIELD-004,Maintenance,0.0
2024-11-17,FIELD-004,Other,7321.16
2024-11-17,FIELD-004,Production,25435.83
2024-11-17,FIELD-004,Transportation,8308.08
2024-11-17,FIELD-004,Utilities,5891.18
2023-13-45,FIELD-001,Energy,3098.87
2024-11-18,FIELD-001,Labor,25485.74
2024-11-18,FIELD-001,Maintenance,0.0
2024-11-18,FIELD-001,Other,5124.11
2024-11-18,FIELD-001,Production,36379.54
2024-11-18,FIELD-001,Transportation,11318.2
2024-11-18,FIELD-001,Utilities,6349.14
2024-11-18,FIELD-002,Energy,3193.66
2024/11/18,FIELD-002,Labor,21630.18
2024-11-18,FIELD-002,Maintenance,0.0
2024-11-18,FIELD-002,Other,2967.24
2024-11-18,FIELD-002,Production,32872.27
2024-11-18,FIELD-002,Transportation,9971.17
2024-11-18,FIELD-002,Utilities,6538.58
2024-11-18,FIELD-003,Energy,3043.3
2024-11-18,FIELD-003,Labor,19516.17
2024-11-18,FIELD-003,Maintenance,0.0
2024-11-18,FIELD-003,Other,2788.81
2024-11-18,FIELD-003,Production,29272.45
2024-11-18,FIELD-003,Transportation,9336.5
2024-11-18,FIELD-003,Utilities,5689.79
2024-11-18,FIELD-004,Energy,3117.07
2024-11-18,FIELD-004,Labor,15983.23
2024-11-18,FIELD-004,Maintenance,0.0
2024-11-18,FIELD-004,Other,5443.8
18-Nov-2024,FIELD-004,Production,25691.73
2024-11-18,FIELD-004,Transportation,8512.53
2024-11-18,FIELD-004,Utilities,5684.67
2024-11-19,FIELD-001,Energy,3127.69
2024-11-19,FIELD-001,Labor,24019.96
2024-11-19,FIELD-001,Maintenance,0.0
2024-11-19,FIELD-001,Other,3923.99
2024-11-19,FIELD-001,Production,37117.93
2024-11-19,FIELD-001,Transportation,11906.85
20241119,FIELD-001,Utilities,6291.59
2024-11-19,FIELD-002,Energy,3148.49
2024/11/19,FIELD-002,Labor,21576.88
2024-11-19,FIELD-002,Maintenance,0.0
2024/11/19,FIELD-002,Other,3637.2
2024-11-19,FIELD-002,Production,32795.05
2024-11-19,FIELD-002,Transportation,10330.21
2024-11-19,FIELD-002,Utilities,6308.11
2024-11-19,FIELD-003,Energy,3142.47
2024-11-19,FIELD-003,Labor,18630.4
2024-11-19,FIELD-003,Maintenance,0.0
19-Nov-2024,FIELD-003,Other,5608.91
2024-11-19,FIELD-003,Production,29103.07
2024-11-19,FIELD-003,Transportation,9171.35
20241119,FIELD-003,Utilities,6013.29
2024-11-19,FIELD-004,Energy,3112.94
2024-11-19,FIELD-004,Labor,16168.33
2024-11-19,FIELD-004,Maintenance,0.0
2024-11-19,FIELD-004,Other,2002.78
2024-11-19,FIELD-004,Production,25242.61
2024-11-19,FIELD-004,Transportation,8407.13
2024-11-19,FIELD-004,Utilities,5831.64
2024-11-20,FIELD-001,Energy,3101.71
2024-11-20,FIELD-001,Labor,23542.07
20-Nov-2024,FIELD-001,Maintenance,0.0
2024-11-20,FIELD-001,Other,5257.46
2024-11-20,FIELD-001,Production,36292.66
2024-11-20,FIELD-001,Transportation,11277.52
2024-11-20,FIELD-001,Utilities,5997.92
2024-11-20,FIELD-002,Energy,3133.26
2024-11-20,FIELD-002,Labor,22453.33
2024-11-20,FIELD-002,Maintenance,0.0
2024-11-20,FIELD-002,Other,4784.04
2024-11-20,FIELD-002,Production,33299.78
2024-11-20,FIELD-002,Transportation,10176.22
2024-11-20,FIELD-002,Utilities,6377.97
20241120,FIELD-003,Energy,3042.65
2024-11-20,FIELD-003,Labor,18829.87
2024-11-20,FIELD-003,Maintenance,0.0
2024-11-20,FIELD-003,Other,3438.19
2024-11-20,FIELD-003,Production,28903.55
2024-11-20,FIELD-003,Transportation,9177.51
2024-11-20,FIELD-003,Utilities,6287.71
2024-11-20,FIELD-004,Energy,3098.79
2024-11-20,FIELD-004,Labor,16653.89
2024-11-20,FIELD-004,Maintenance,0.0
2024-11-20,FIELD-004,Other,11782.62
2024-11-20,FIELD-004,Production,25041.3
2024-11-20,FIELD-004,Transportation,8166.24
2024-11-20,FIELD-004,Utilities,5524.71
2024-11-21,FIELD-001,Energy,3170.19
2024-11-21,FIELD-001,Labor,24977.13
2024-11-21,FIELD-001,Maintenance,0.0
2024-11-21,FIELD-001,other,6018.73
20241121,FIELD-001,Production,36075.97
2024-11-21,FIELD-001,Transportation,10360.2
2024-11-21,FIELD-001,Utilities,6276.63
2024-11-21,FIELD-002,Energy,3134.5
2024-11-21,FIELD-002,Labor,21520.18
2024-11-21,FIELD-002,Maintenance,0.0
2024-11-21,FIELD-002,Other,6750.89
2024-11-21,FIELD-002,Production,33288.15
2024-11-21,FIELD-002,Transportation,9681.68
2024-11-21,FIELD-002,Utilities,6329.39
2024-11-21,FIELD-003,Energy,3151.17
20241121,FIELD-003,Labor,18541.06
2024-11-21,FIELD-003,Maintenance,0.0
21-Nov-2024,FIELD-003,Other,5628.02
2024-11-21,FIELD-003,Production,29809.6
21-Nov-2024,FIELD-003,Transportation,8565.17
2024/11/21,FIELD-003,Utilities,6283.41
2024-11-21,FIELD-004,Energy,3146.44
2024-11-21,FIELD-004,Labor,16796.61
2024-11-21,FIELD-004,Maintenance,0.0
2024-11-21,FIELD-004,Other,5664.45
2024-11-21,FIELD-004,Production,25368.64
2024-11-21,FIELD-004,Transportation,8281.26
2024-11-21,FIELD-004,Utilities,6467.17
2024-11-22,FIELD-001,Energy,3117.57
2024/11/22,FIELD-001,Labor,24703.39
2024-11-22,FIELD-001,Maintenance,0.0
22-Nov-2024,FIELD-001,Other,12954.23
2024-11-22,FIELD-001,Production,36290.68
2024-11-22,FIELD-001,Transportation,11063.9
22-Nov-2024,FIELD-001,Utilities,5479.28
2024-11-22,FIELD-002,Energy,2928.09
2024-11-22,FIELD-002,Labor,16812.72
2024-11-22,FIELD-002,Maintenance,12375.72
2024-11-22,FIELD-002,Other,6178.63
22-Nov-2024,FIELD-002,Production,25459.43
2024-11-22,FIELD-002,Transportation,7176.86
2024-11-22,FIELD-002,Utilities,6136.48
20241122,FIELD-003,Energy,3100.75
2024-11-22,FIELD-003,Labor,18744.51
2024-11-22,FIELD-003,Maintenance,0.0
2024-11-22,FIELD-003,other,3132.94
2024-11-22,FIELD-003,Production,30218.46
2024-11-22,FIELD-003,Transportation,9088.12
2024-11-22,FIELD-003,Utilities,5719.63
2024/11/22,FIELD-004,Energy,3140.42
2024-11-22,FIELD-004,Labor,16302.84
2024-11-22,FIELD-004,Maintenance,0.0
2024-11-22,FIELD-004,Other,3847.33
2024-11-22,FIELD-004,Production,25276.38
2024-11-22,FIELD-004,Transportation,7455.43
2024-11-22,FIELD-004,Utilities,6437.92
2024/11/23,FIELD-001,Energy,3178.47
2024-11-23,FIELD-001,labour,23976.85
2024-11-23,FIELD-001,Maintenance,0.0
2024-11-23,FIELD-001,Other,6790.45
2024-11-23,FIELD-001,Production,36558.3
2024-11-23,FIELD-001,Transportation,10887.44
2024-11-23,FIELD-001,Utilities,6166.79
2024-11-23,FIELD-002,Energy,3004.97
2024-11-23,FIELD-002,Labor,20012.74
23-Nov-2024,FIELD-002,Maintenance,0.0
2024-11-23,FIELD-002,Other,5305.18
2024-11-23,FIELD-002,Production,32084.61
2024/11/23,FIELD-002,Transportation,7957.18
2024-11-23,FIELD-002,Utilities,6451.51
2024-11-23,FIELD-003,Energy,3125.56
2024-11-23,FIELD-003,Labor,19281.25
2024/11/23,FIELD-003,Maintenance,0.0
2024-11-23,FIELD-003,Other,4319.97
2024-11-23,FIELD-003,Production,29748.19
2024-11-23,FIELD-003,Transportation,9876.56
2024-11-23,FIELD-003,Utilities,5729.69
2024-11-23,FIELD-004,Energy,3062.69
2024-11-23,FIELD-004,Labor,15628.78
2024-11-23,FIELD-004,Maintenance,0.0
2024-11-23,FIELD-004,Other,2876.73
2024-11-23,FIELD-004,Production,25716.88
2024-11-23,FIELD-004,Transportation,8358.17
2024-11-23,FIELD-004,Utilities,6102.54
2024-11-24,FIELD-001,Energy,3079.66
2024-11-24,FIELD-001,Labor,24177.18
2024-11-24,FIELD-001,Maintenance,26650.38
2024-11-24,FIELD-001,Other,3592.34
2024-11-24,FIELD-001,Production,35964.85
2024-11-24,FIELD-001,Transportation,10938.07
2024/11/24,FIELD-001,Utilities,5321.2
2024-11-24,FIELD-002,Energy,3152.82
2024-11-24,FIELD-002,Labor,21798.87
2024-11-24,FIELD-002,Maintenance,0.0
2024-11-24,FIELD-002,Other,5003.13
2024-11-24,FIELD-002,Production,31444.82
2024-11-24,FIELD-002,Transportation,9409.86
2024-11-24,FIELD-002,Utilities,7052.61
2024-11-24,FIELD-003,Energy,3084.34
2024-11-24,FIELD-003,Labor,20099.26
2024-11-24,FIELD-003,Maintenance,0.0
2024-11-24,FIELD-003,Other,3978.88
2024-11-24,FIELD-003,Production,28721.97
2024-11-24,FIELD-003,Transportation,9257.98
2024-11-24,FIELD-003,Utilities,6279.9
2024-11-24,FIELD-004,Energy,3067.43
24-Nov-2024,FIELD-004,Labor,16396.8
2024-11-24,FIELD-004,Maintenance,0.0
2024-11-24,FIELD-004,Other,2759.27
2024-11-24,FIELD-004,Production,25671.57
2024-11-24,FIELD-004,Transportation,7689.99
2024-11-24,FIELD-004,Utilities,4731.56
2024-11-25,FIELD-001,Energy,3075.83
2024-11-25,FIELD-001,Labor,25801.28
2024-11-25,FIELD-001,Maintenance,0.0
2024/11/25,FIELD-001,Other,2167.8
2024-11-25,FIELD-001,Production,36211.95
2024-11-25,FIELD-001,Transportation,11124.5
20241125,FIELD-001,Utilities,5853.29
2024-11-25,FIELD-002,Energy,3176.69
2024-11-25,FIELD-002,Labor,19885.06
25-Nov-2024,FIELD-002,Maintenance,0.0
2024/11/25,FIELD-002,Other,6153.25
2024-11-25,FIELD-002,Production,32006.27
2024-11-25,FIELD-002,Transportation,10023.98
2024-11-25,FIELD-002,Utilities,6711.89
2024-11-25,FIELD-003,Energy,3066.46
2024-11-25,FIELD-003,Labor,19427.73
2024-11-25,FIELD-003,Maintenance,0.0
25-Nov-2024,FIELD-003,Other,4459.25
2024-11-25,FIELD-003,Production,29688.06
2024-11-25,FIELD-003,Transportation,9805.05
2024-11-25,FIELD-003,Utilities,5910.81
2024-11-25,FIELD-004,Energy,3001.08
2024-11-25,FIELD-004,Labor,13233.08
2024-11-25,FIELD-004,Maintenance,18849.96
2024-11-25,FIELD-004,Other,3885.99
2024-11-25,FIELD-004,Production,12401.7
2024-11-25,FIELD-004,Transportation,2317.28
2024-11-25,FIELD-004,Utilities,5659.62
2024-11-26,FIELD-001,Energy,3096.27
2024-11-26,FIELD-001,Labor,23221.0
2024-11-26,FIELD-001,Maintenance,0.0
2024-11-26,FIELD-001,Other,3964.84
2024-11-26,FIELD-001,Production,35601.58
2024-11-26,FIELD-001,Transportation,11249.86
2024-11-26,FIELD-001,Utilities,6541.12
20241126,FIELD-002,Energy,3033.27
26-Nov-2024,FIELD-002,Labor,21323.56
2024-11-26,FIELD-002,Maintenance,0.0
20241126,FIELD-002,Other,6397.52
2024-11-26,FIELD-002,Production,32992.72
2024-11-26,FIELD-002,Transportation,9915.65
2024-11-26,FIELD-002,Utilities,5743.58
2024-11-26,FIELD-003,Energy,3099.38
2024-11-26,FIELD-003,Labor,19914.35
2024-11-26,FIELD-003,Maintenance,0.0
2024-11-26,FIELD-003,Other,3845.14
26-Nov-2024,FIELD-003,Production,28353.83
2024-11-26,FIELD-003,Transportation,8533.5
2024-11-26,FIELD-003,Utilities,6289.75
2024-11-26,FIELD-004,Energy,3112.46
2024-11-26,FIELD-004,Labor,16964.84
2024-11-26,FIELD-004,Maintenance,0.0
2024-11-26,FIELD-004,Other,4926.48
2024-11-26,FIELD-004,Production,17137.65
2024-11-26,FIELD-004,Transportation,3157.18
2024-11-26,FIELD-004,Utilities,5308.84
27-Nov-2024,FIELD-001,Energy,3122.67
20241127,FIELD-001,Labor,22553.07
2024-11-27,FIELD-001,Maintenance,0.0
2024-11-27,FIELD-001,Other,4113.3
2024-11-27,FIELD-001,Production,36908.81
2024-11-27,FIELD-001,Transportation,11017.55
2024/11/27,FIELD-001,Utilities,5451.14
2024-11-27,FIELD-002,Energy,3113.71
2024-11-27,FIELD-002,Labor,20111.76
2024/11/27,FIELD-002,Maintenance,0.0
2024-11-27,FIELD-002,Other,2992.42
2024-11-27,FIELD-002,Production,32362.87
2024-11-27,FIELD-002,Transportation,10093.42
2024-11-27,FIELD-002,Utilities,5977.09
2024-11-27,FIELD-003,Energy,3119.5
2024-11-27,FIELD-003,Labor,18343.74
2024-11-27,FIELD-003,Maintenance,0.0
27-Nov-2024,FIELD-003,Other,7666.44
27-Nov-2024,FIELD-003,Production,30446.2
2024-11-27,FIELD-003,Transportation,9329.04
2024-11-27,FIELD-003,Utilities,5632.17
2024-11-27,FIELD-004,Energy,2033.64
2024-11-27,FIELD-004,Labor,16397.46
2024/11/27,FIELD-004,Maintenance,30793.15
2024-11-27,FIELD-004,Other,4822.13
2024-11-27,FIELD-004,Production,13254.25
2024-11-27,FIELD-004,Transportation,1077.44
2024-11-27,FIELD-004,Utilities,6754.89
2024-11-28,FIELD-001,Energy,3114.95
2024-11-28,FIELD-001,Labor,25263.6
2024-11-28,FIELD-001,Maintenance,2159.28
2024-11-28,FIELD-001,Other,2595.58
2024-11-28,FIELD-001,Production,31660.97
2024-11-28,FIELD-001,Transportation,9163.58
2024-11-28,FIELD-001,Utilities,6229.84
2024-11-28,FIELD-002,Energy,3067.75
2024-11-28,FIELD-002,Labor,20891.19
2024-11-28,FIELD-002,Maintenance,0.0
2024-11-28,FIELD-002,Other,4967.4
2024-11-28,FIELD-002,Production,32365.61
2024-11-28,FIELD-002,Transportation,9932.06
2024-11-28,FIELD-002,Utilities,6292.32
2024-11-28,FIELD-003,Energy,3097.7
2024-11-28,FIELD-003,Labor,19612.95
2024-11-28,FIELD-003,Maintenance,0.0
2024-11-28,FIELD-003,Other,2984.08
2024-11-28,FIELD-003,Production,28997.92
28-Nov-2024,FIELD-003,Transportation,8596.4
2024-11-28,FIELD-003,Utilities,6006.26
2024-11-28,FIELD-004,Energy,2090.15
2024-11-28,FIELD-004,Labor,15783.65
2024-11-28,FIELD-004,Maintenance,0.0
2024-11-28,FIELD-004,Other,5676.78
2024-11-28,FIELD-004,Production,17343.11
2024-11-28,FIELD-004,Transportation,2780.17
2024-11-28,FIELD-004,Utilities,5514.41
2024-11-29,FIELD-001,Energy,3000.56
29-Nov-2024,FIELD-001,Labor,24423.44
2024-11-29,FIELD-001,Maintenance,4274.99
2024-11-29,FIELD-001,Other,9786.3
2024-11-29,FIELD-001,Production,34128.86
2024-11-29,FIELD-001,Transportation,8875.47
2024-11-29,FIELD-001,Utilities,6339.9
2024-11-29,FIELD-002,Energy,3111.11
2024-11-29,FIELD-002,Labor,21646.39
2024/11/29,FIELD-002,Maintenance,0.0
2024-11-29,FIELD-002,Other,5228.95
2024-11-29,FIELD-002,Production,32589.04
2024/11/29,FIELD-002,Transportation,10173.92
2024-11-29,FIELD-002,Utilities,6684.17
2024-11-29,FIELD-003,Energy,3042.79
2024-11-29,FIELD-003,Labor,18624.48
2024-11-29,FIELD-003,Maintenance,0.0
2024-11-29,FIELD-003,Other,5173.85
2024-11-29,FIELD-003,Production,29211.62
2024-11-29,FIELD-003,Transportation,9326.89
2024-11-29,FIELD-003,Utilities,5967.07
2024-11-29,FIELD-004,Energy,2107.52
2024/11/29,FIELD-004,Labor,15189.62
2024-11-29,FIELD-004,Maintenance,0.0
2024-11-29,FIELD-004,Other,3631.45
2024-11-29,FIELD-004,Production,17569.01
2024-11-29,FIELD-004,Transportation,2861.36
2024-11-29,FIELD-004,Utilities,5723.36
2024-11-30,FIELD-001,Energy,3052.68
2024-11-30,FIELD-001,Labor,24143.22
2024-11-30,FIELD-001,Maintenance,0.0
2024-11-30,FIELD-001,Other,9152.92
2024-11-30,FIELD-001,Production,36740.88
2024-11-30,FIELD-001,Transportation,10645.75
2024-11-30,FIELD-001,Utilities,5774.02
2024-11-30,FIELD-002,Energy,3088.64
2024-11-30,FIELD-002,Labor,20321.33
2024-11-30,FIELD-002,Maintenance,0.0
2024-11-30,FIELD-002,Other,5000.9
2024-11-30,FIELD-002,Production,33299.54
2024-11-30,FIELD-002,Transportation,9233.24
2024-11-30,FIELD-002,Utilities,6641.86
2024-11-30,FIELD-003,Energy,3105.21
2024-11-30,FIELD-003,Labor,18134.55
2024-11-30,FIELD-003,Maintenance,0.0
2024-11-30,FIELD-003,Other,4022.55
2024/11/30,FIELD-003,Production,28869.27
2024-11-30,FIELD-003,Transportation,9112.28
2024-11-30,FIELD-003,Utilities,5263.98
2024-11-30,FIELD-004,Energy,2514.94
2024-11-30,FIELD-004,Labor,16805.43
2024-11-30,FIELD-004,Maintenance,0.0
2024-11-30,FIELD-004,Other,4824.04
2024/11/30,FIELD-004,Production,20450.14
2024-11-30,FIELD-004,Transportation,4958.37
2024-11-30,FIELD-004,Utilities,6898.05
2024-12-01,FIELD-001,Energy,3245.67
2024-12-01,FIELD-001,Labor,24155.8
2024-12-01,FIELD-001,Maintenance,0.0
2024-12-01,FIELD-001,Other,2808.83
2024-12-01,FIELD-001,Production,35523.58
2024-12-01,FIELD-001,Transportation,10709.39
2024-12-01,FIELD-001,Utilities,6164.67
2024-12-01,FIELD-002,Energy,3282.37
01-Dec-2024,FIELD-002,Labor,21695.65
2024/12/01,FIELD-002,Maintenance,0.0
2024-12-01,FIELD-002,Other,3167.34
2024-12-01,FIELD-002,Production,32399.33
2024-12-01,FIELD-002,Transportation,9173.61
2024-12-01,FIELD-002,Utilities,5741.52
2024-12-01,FIELD-003,Energy,3285.14
2024/12/01,FIELD-003,Labor,18999.52
2024-12-01,FIELD-003,Maintenance,0.0
2024-12-01,FIELD-003,Other,10934.67
2024-12-01,FIELD-003,Production,28643.19
2024-12-01,FIELD-003,Transportation,9238.44
01-Dec-2024,FIELD-003,Utilities,4930.07
2024-12-01,FIELD-004,Energy,3302.02
20241201,FIELD-004,Labor,15109.83
2024-12-01,FIELD-004,Maintenance,0.0
2024-12-01,FIELD-004,Other,2221.15
2024-12-01,FIELD-004,Production,24436.28
20241201,FIELD-004,Transportation,8474.68
2024-12-01,FIELD-004,Utilities,5795.79
02-Dec-2024,FIELD-001,Energy,3294.69
2024-12-02,FIELD-001,Labor,24313.76
2024-12-02,FIELD-001,Maintenance,0.0
2024-12-02,FIELD-001,Other,3179.62
2024-12-02,FIELD-001,Production,35619.16
2024-12-02,FIELD-001,Transportation,10939.12
2024-12-02,FIELD-001,Utilities,4815.64
2024-12-02,FIELD-002,Energy,3223.82
2024-12-02,FIELD-002,Labor,22288.81
2024-12-02,FIELD-002,Maintenance,0.0
02-Dec-2024,FIELD-002,Other,3128.78
2024-12-02,FIELD-002,Production,32757.05
2024-12-02,FIELD-002,Transportation,9353.03
2024-12-02,FIELD-002,Utilities,5822.64
2024-12-02,FIELD-003,Energy,3269.7
2024-12-02,FIELD-003,Labor,19388.1
2024-12-02,FIELD-003,Maintenance,0.0
2024-12-02,FIELD-003,Other,4866.84
20241202,FIELD-003,Production,29382.53
2024-12-02,FIELD-003,Transportation,9614.31
2024-12-02,FIELD-003,Utilities,6079.21
2024-12-02,FIELD-004,Energy,3213.97
2024-12-02,FIELD-004,Labor,15579.88
2024-12-02,FIELD-004,Maintenance,0.0
2024/12/02,FIELD-004,Other,4982.95
2024-12-02,FIELD-004,Production,24759.08
20241202,FIELD-004,Transportation,8071.2
2024-12-02,FIELD-004,Utilities,6363.31
2024-12-03,FIELD-001,Energy,3249.01
2024-12-03,FIELD-001,Labor,24070.3
2024-12-03,FIELD-001,Maintenance,0.0
2024-12-03,FIELD-001,Other,1618.37
2024-12-03,FIELD-001,Production,36044.66
2024-12-03,FIELD-001,Transportation,11357.43
20241203,FIELD-001,Utilities,5635.51
2024/12/03,FIELD-002,Energy,3268.25
2024-12-03,FIELD-002,Labor,21910.88
2024-12-03,FIELD-002,Maintenance,0.0
2024-12-03,FIELD-002,Other,4465.09
2024-12-03,FIELD-002,Production,32491.13
2024-12-03,FIELD-002,Transportation,10765.41
2024-12-03,FIELD-002,Utilities,5902.68
20241203,FIELD-003,Energy,3240.5
2024-12-03,FIELD-003,Labor,19746.45
2024-12-03,FIELD-003,Maintenance,0.0
2024-12-03,FIELD-003,Other,4728.35
2024-12-03,FIELD-003,Production,28907.31
2024-12-03,FIELD-003,Transportation,9162.68
2024-12-03,FIELD-003,Utilities,5709.51
2024-12-03,FIELD-004,Energy,3260.95
2024-12-03,FIELD-004,Labor,15712.25
2024-12-03,FIELD-004,Maintenance,0.0
20241203,FIELD-004,Other,3922.9
2024-12-03,FIELD-004,Production,25331.92
2024-12-03,FIELD-004,Transportation,7622.77
2024-12-03,FIELD-004,Utilities,6274.74
2024-12-04,FIELD-001,Energy,3280.01
2024-12-04,FIELD-001,Labor,24715.37
04-Dec-2024,FIELD-001,Maintenance,0.0
2024-12-04,FIELD-001,Other,4485.03
04-Dec-2024,FIELD-001,Production,35879.62
2024-12-04,FIELD-001,Transportation,11015.9
2024-12-04,FIELD-001,Utilities,6723.6
2024-12-04,FIELD-002,Energy,3259.56
2024-12-04,FIELD-002,Labor,21036.73
2024-12-04,FIELD-002,Maintenance,0.0
2024-12-04,FIELD-002,Other,3015.31
2024-12-04,FIELD-002,Production,32721.01
04-Dec-2024,FIELD-002,Transportation,11066.08
2024-12-04,FIELD-002,Utilities,5269.62
2024-12-04,FIELD-003,Energy,3279.03
2024-12-04,FIELD-003,LABOR,19292.17
2024-12-04,FIELD-003,Maintenance,0.0
04-Dec-2024,FIELD-003,Other,8147.15
04-Dec-2024,FIELD-003,Production,28665.56
2024-12-04,FIELD-003,Transportation,8220.67
2024-12-04,FIELD-003,Utilities,6153.37
2024-12-04,FIELD-004,Energy,3241.51
04-Dec-2024,FIELD-004,Labor,17482.94
2024-12-04,FIELD-004,Maintenance,0.0
2024-12-04,FIELD-004,Other,8463.98
2024-12-04,FIELD-004,Production,25653.02
2024-12-04,FIELD-004,Transportation,8641.74
2024-12-04,FIELD-004,Utilities,5109.43
2024-12-05,FIELD-001,Energy,3317.03
2024-12-05,FIELD-001,Labor,25878.52
2024-12-05,FIELD-001,Maintenance,0.0
20241205,FIELD-001,Other,5928.71
2024-12-05,FIELD-001,Production,36321.28
2024-12-05,FIELD-001,Transportation,11822.49
2024-12-05,FIELD-001,Utilities,5636.62
2024-12-05,FIELD-002,Energy,3250.76
2024-12-05,FIELD-002,Labor,20791.79
2024/12/05,FIELD-002,Maintenance,0.0
2024-12-05,FIELD-002,Other,9136.77
2024-12-05,FIELD-002,Production,32165.51
2024-12-05,FIELD-002,Transportation,10214.96
2024-12-05,FIELD-002,Utilities,6141.83
2024-12-05,FIELD-003,Energy,3280.72
05-Dec-2024,FIELD-003,Labor,19430.13
2024/12/05,FIELD-003,Maintenance,0.0
2024-12-05,FIELD-003,Other,3902.51
2024-12-05,FIELD-003,Production,29223.73
2024-12-05,FIELD-003,Transportation,9537.12
2024-12-05,FIELD-003,Utilities,6077.82
2024-12-05,FIELD-004,Energy,3275.59
2024-12-05,FIELD-004,Labor,16901.93
2024-12-05,FIELD-004,Maintenance,0.0
2024-12-05,FIELD-004,Other,5069.34
2024-12-05,FIELD-004,Production,25326.96
2024-12-05,FIELD-004,Transportation,8359.26
2024-12-05,FIELD-004,Utilities,5933.15
2024-12-06,FIELD-001,Energy,3230.89
2024-12-06,FIELD-001,Labor,25091.72
2024-12-06,FIELD-001,Maintenance,0.0
20241206,FIELD-001,Other,4986.6
2024-12-06,FIELD-001,Production,35355.93
2024/12/06,FIELD-001,Transportation,11486.18
20241206,FIELD-001,Utilities,5550.95
2024-12-06,FIELD-002,Energy,3258.42
06-Dec-2024,FIELD-002,Labor,21274.33
2024-12-06,FIELD-002,Maintenance,0.0
2024-12-06,FIELD-002,Other,6215.28
2024-12-06,FIELD-002,Production,32612.99
2024-12-06,FIELD-002,Transportation,9974.99
2024-12-06,FIELD-002,Utilities,5137.13
2024-12-06,FIELD-003,Energy,3245.32
2024-12-06,FIELD-003,Labor,19556.49
2024-12-06,FIELD-003,Maintenance,0.0
2024-12-06,FIELD-003,Other,8327.34
2024-12-06,FIELD-003,Production,29356.74
20241206,FIELD-003,Transportation,9372.91
2024-12-06,FIELD-003,Utilities,5835.69
2024-12-06,FIELD-004,Energy,3279.43
2024-12-06,FIELD-004,Labor,16809.78
